ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000000419	DPM1	-1.07601979296706	533.40320189022	0.287010044879668	-0.368295876191605	0.712652627090709	0.782416098388928
ENSG00000001629	ANKIB1	1.03127915429142	1206.56084279259	0.122312125577554	0.363291086272448	0.716387451277156	0.785495825393084
ENSG00000003393	ALS2	-1.41911899866551	516.015544330367	0.127050274993507	-3.97476959499179	7.04474222778983E-5	2.41906031751927E-4
ENSG00000003509	NDUFAF7	-1.42211087145831	100.544909470787	0.192655803156296	-2.63700307632836	0.00836420730513648	0.0177194412302746
ENSG00000004059	ARF5	-1.49231767729315	996.784631485662	0.0927983170243101	-6.22376246331919	4.85371766582274E-10	3.82203197968388E-9
ENSG00000004142	POLDIP2	1.87875449494736	1705.92324332872	0.126558099252786	7.1886079293699	6.54552348742684E-13	7.18205530081338E-12
ENSG00000004487	KDM1A	-1.46968953675767	2156.36188474131	0.1987832660189	-2.79455830240452	0.00519706686472547	0.0115902095873074
ENSG00000004961	HCCS	2.02550686664364	525.100144499925	0.220598568530667	4.61599992545814	3.91207085211181E-6	1.69830061060581E-5
ENSG00000005007	UPF1	-1.00667451899139	1275.27016960346	0.180246311539438	-0.0532454849701681	0.957536315226276	0.973116868420764
ENSG00000005022	SLC25A5	2.10532839010368	4307.00450656661	0.0955118415449204	11.2451531214971	2.44671741946369E-29	8.39699825485384E-28
ENSG00000005059	MCUB	1.19961132062191	331.664170573446	0.19878914400431	1.32083189592334	0.18655742197236	0.261833119217143
ENSG00000005100	DHX33	2.12586991713208	783.724357971461	0.2209831154803	4.92369436503329	8.49254430703396E-7	4.17032531452323E-6
ENSG00000005175	RPAP3	1.10395292406171	680.15205552874	0.295262035360729	0.483227219891101	0.628934410167248	0.707694411440469
ENSG00000005189	REXO5	-1.04450845499867	52.1488597183958	0.517624125213818	-0.121370252269611	0.903397777916468	0.934640725687319
ENSG00000005194	CIAPIN1	-1.00231056300282	341.018829103092	0.256527297962021	-0.0129794866865485	0.989644158736187	0.992502012955647
ENSG00000005206	SPPL2B	1.15993245519315	277.628343648071	0.210224180659732	1.01815498379846	0.308604308713442	0.397581463415493
ENSG00000005302	MSL3	1.33009506654987	465.784636767426	0.130888312525263	3.1441261327006	0.00166583620864251	0.00419771698098678
ENSG00000005483	KMT2E	-2.31929182560697	1859.33620589632	0.211308832063897	-5.74365182514138	9.26562092100973E-9	6.09242929638506E-8
ENSG00000005700	IBTK	1.24724967639284	1302.57118127508	0.204413243507072	1.55934268035137	0.118915295070269	0.178387381082222
ENSG00000005801	ZNF195	-1.04362206545057	283.595628739225	0.148046111919603	-0.416082205059778	0.677349850872213	0.751698320985017
ENSG00000006062	MAP3K14	-1.1136240064675	373.497336489349	0.116101032021471	-1.33730264240606	0.181123868827783	0.255309229819425
ENSG00000006118	TMEM132A	-1.00151073422557	599.100116533375	0.414476801239604	-0.00525453796379111	0.995807504577132	0.997098769677483
ENSG00000006576	PHTF2	2.17066159576974	748.124391971469	0.264373735415807	4.22937182787429	2.34344746229275E-5	8.8228232279073E-5
