name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A6.1 0.088 0.126 -0.157 0.147 0.198 1.0 0.402 0.018 0.069 0.35 0.921 0.32 0.398 0.088 0.138 0.11 -0.047 -0.223 0.097 0.432 0.008 0.225 0.365 -0.043 0.014 0.054 0.341 0.623 0.122 0.077 0.219 1.0 0.402 0.323 0.083 0.02 -0.158 1.0 -0.006 0.001 0.088 0.05 -0.495 -0.168 -0.201 0.019 -0.071 0.063 1.0 0.034 0.088 0.265 -0.016 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A6.2 0.119 0.155 -0.187 0.201 0.243 1.0 0.453 0.057 0.093 0.367 1.021 0.369 0.468 0.119 0.176 0.145 -0.054 -0.223 0.105 0.563 0.01 0.275 0.497 0.001 0.032 0.083 0.369 0.66 0.151 0.103 0.237 1.0 0.502 0.438 0.101 0.025 -0.158 1.0 -0.003 0.002 0.119 0.057 -0.495 -0.173 -0.201 0.019 -0.071 0.078 1.0 0.109 0.119 0.276 -0.021 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A6.3 0.235 0.16 -0.212 0.315 0.252 1.0 0.48 0.132 0.155 0.38 1.021 0.446 0.581 0.235 0.309 0.243 -0.053 -0.223 0.128 0.595 0.08 0.37 0.504 0.015 0.041 0.101 0.424 0.76 0.214 0.196 0.256 1.0 0.502 0.498 0.136 0.035 -0.158 1.0 0.007 0.003 0.235 0.07 -0.495 -0.141 -0.201 0.035 -0.071 0.111 1.0 0.061 0.235 0.319 -0.06 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A6.4 0.241 0.212 -0.246 0.363 0.333 1.0 0.571 0.093 0.256 0.52 1.021 0.567 0.593 0.241 0.303 0.245 -0.05 -0.223 0.157 0.621 -0.033 0.337 0.514 0.026 0.048 0.117 0.526 0.76 0.319 0.197 0.257 1.0 0.502 0.52 0.282 0.053 -0.158 1.0 0.02 0.004 0.241 0.087 -0.495 -0.167 -0.201 0.065 -0.071 0.166 1.0 -0.014 0.241 0.421 -0.027 0.015 0.1 0.1 0.0 0.0 0.0 0.0
A6.5 0.229 0.287 -0.248 0.394 0.45 1.0 0.547 0.018 0.267 0.565 1.021 0.59 0.602 0.229 0.162 0.263 -0.034 -0.223 0.257 0.592 -0.054 0.253 0.531 0.035 0.054 0.129 0.528 0.76 0.305 0.21 0.256 1.0 0.502 0.476 0.251 0.082 -0.158 1.0 0.066 0.006 0.229 0.141 -0.495 -0.209 -0.201 0.059 -0.071 0.258 1.0 0.034 0.229 0.417 -0.019 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A6.6 0.226 0.381 -0.241 0.38 0.441 1.0 0.447 0.018 0.267 0.581 1.021 0.614 0.6 0.226 0.125 0.262 0.01 -0.223 0.257 0.555 -0.051 0.252 0.53 0.033 0.053 0.127 0.527 0.76 0.304 0.21 0.251 1.0 0.502 0.466 0.251 0.182 -0.158 1.0 0.166 -0.058 0.226 0.277 -0.495 -0.259 -0.201 0.058 -0.071 0.258 1.0 0.034 0.226 0.416 -0.019 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A6.7 0.226 0.381 -0.242 0.381 0.441 1.0 0.447 0.093 0.256 0.582 1.021 0.614 0.6 0.226 0.125 0.245 0.01 -0.223 0.257 0.555 -0.051 0.252 0.53 0.033 0.053 0.127 0.527 0.76 0.303 0.198 0.251 1.0 0.502 0.466 0.251 0.182 -0.158 1.0 0.166 -0.058 0.226 0.277 -0.495 -0.259 -0.201 0.058 -0.071 0.258 1.0 -0.014 0.226 0.415 -0.019 0.015 0.1 0.1 0.0 0.0 0.0 0.0
A6.8 0.226 0.381 -0.241 0.38 0.441 1.0 0.447 0.057 0.285 0.581 1.021 0.614 0.6 0.226 0.125 0.29 0.01 -0.223 0.257 0.555 -0.05 0.252 0.53 0.033 0.053 0.127 0.527 0.76 0.304 0.23 0.251 1.0 0.502 0.466 0.251 0.182 -0.158 1.0 0.166 -0.058 0.226 0.277 -0.495 -0.259 -0.201 0.059 -0.071 0.258 1.0 0.109 0.226 0.416 -0.019 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A6.9 0.226 0.381 -0.241 0.38 0.441 1.0 0.447 0.132 0.274 0.581 1.021 0.614 0.6 0.226 0.125 0.272 0.01 -0.223 0.257 0.555 -0.05 0.252 0.53 0.033 0.053 0.127 0.527 0.76 0.304 0.217 0.251 1.0 0.502 0.466 0.251 0.182 -0.158 1.0 0.166 -0.058 0.226 0.277 -0.495 -0.259 -0.201 0.059 -0.071 0.258 1.0 0.061 0.226 0.416 -0.019 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A6.10 0.226 0.381 -0.241 0.38 0.441 1.0 0.447 0.057 0.285 0.581 1.021 0.614 0.6 0.226 0.125 0.29 0.01 -0.223 0.257 0.555 -0.05 0.252 0.53 0.033 0.053 0.127 0.527 0.76 0.304 0.23 0.251 1.0 0.502 0.466 0.251 0.182 -0.158 1.0 0.166 0.042 0.226 0.277 -0.495 -0.259 -0.201 0.059 -0.071 0.258 1.0 0.109 0.226 0.416 -0.019 0.016 0.1 0.1 0.0 0.0 0.0 0.0
