ADAM9	0.03825006091885543
ANXA1	0.5189069911454767
ATF3	0.5290797632132979
AURKA	0.48547348071910323
BACE1	0.06647033705312475
BGN	-0.008767652945833702
BIRC6	0.03727328004877913
BUB1	0.48547348071910323
CABLES2	0.48945844566046337
CCNG2	-0.019463287809205122
CD55	0.3482119131495405
CDC20	0.46260665799856593
CHEK2	0.4779029130879204
CKAP5	0.4893123896011802
COL13A1	0.48514579778143796
CTNNB1	-0.05545150608543877
CXXC5	0.005689398362556668
DNAJB2	0.010687610398819752
EGFR	-0.044143450868422134
ERBB2	-0.009010744176104427
ERBB3	-0.002601177787836372
EVL	-0.050291532914153975
FBLN1	0.014526519280896941
FDPS	0.06677642230256493
FGF13	-0.010687610398819752
FN1	0.08400306390685958
FOS	0.2844918716789179
FOXM1	0.44347199919202357
FYN	0.514526519280897
GSK3B	-0.04665326549471179
GSN	-0.15178808685045947
HDAC3	-0.5
HIPK2	-0.17677669529663687
HMGA2	-0.010687610398819752
HMGB2	0.48547348071910323
HMGCR	0.06842275684103877
HUWE1	0.514526519280897
ICAM1	0.5158040378001133
IGF1R	0.05747930562740448
IL4R	0.5435522005735057
IL7R	0.4615793998619012
ITGB8	0.010541554339536617
JUN	-0.13237876013239275
KAT2A	0.48547348071910323
LATS2	0.2389514565439602
LIMK2	-0.010687610398819752
LRP1	0.014526519280896941
LTBP3	0.014526519280896941
MAD2L2	0.4943106016374433
MAPK1	0.5
MAPK13	0.5106876103988197
MAPK14	0.32322330470336313
MAPK6	0.0
MAPKAPK2	0.04665326549471179
MAPT	0.014526519280896941
MEX3B	0.008767652945833704
MOCOS	0.514526519280897
MVD	0.13355284460512987
MVK	0.5342113784205195
NDC80	0.41161165235168157
NUF2	0.41161165235168157
PAG1	0.5883883476483185
PIAS1	0.013467637695973467
PIAS3	0.014526519280896941
PKIA	0.008767652945833704
PLK1	0.44705756462098256
PMVK	0.26710568921025973
PPM1D	0.062499999999999986
PRPF4	-0.5
PTPRA	0.010541554339536617
RASGRF1	0.5056893983625567
RELA	-0.44091433538734526
RFWD2	-0.050291532914153975
RHOA	0.5455805416793209
RHOD	0.014854202218562049
ROCK1	-0.014526519280896944
RPS6KA1	0.5
RPS6KA5	0.5466532654947118
RRM2B	0.005689398362556664
S100A2	-0.014526519280896944
SELPLG	0.5435522005735058
SERPINA1	0.5435522005735058
SH3YL1	0.010687610398819755
SHC1	0.010687610398819755
SKIL	0.005689398362556664
SMAD2	0.03772157758312694
SMAD4	-0.06647033705312475
SNAI1	0.6788169607445387
SNAP29	0.050291532914153975
SNRPA	0.4893123896011803
SREBF2	0.13684551368207754
SRPK1	0.485473480719103
STAT3	0.6034769933979398
STX6	0.0048719156382117795
TACC1	-0.005689398362556661
TAF12	0.014526519280896944
TAF1B	0.48547348071910307
TBL1X	0.514526519280897
TCF3	-0.11547694205861357
TGFA	0.48945844566046337
TGFB1	0.07544315516625388
TNIK	0.4912323470541663
TNK2	0.08838834764831843
TOP2A	0.41161165235168157
TP53	0.47404676497044046
TP53:SMAD2	0.11010098235259524
TP63	-0.05505049117629762
TPR	-0.014526519280896944
TPX2	0.41161165235168157
TRIM33	0.6517880868504595
TRIOBP	0.03825006091885543
UBE2I	0.5067338188479867
VDR	0.13684551368207754
VIM	0.029912631989460342
WNT5A	0.06214481814385114
ZBTB17	0.5
