ABL1	0.13526761096539833
AKT	-0.15882451291500732
AKT1	0.7975867385849057
AKT2	-0.5
ANXA1	0.511830914873929
ARAF	0.6443375672974064
ARIH2	-0.5
AURKA	0.47245630733895144
AXIN1	0.5807446435205799
BRAF	-0.5
BRCA1	0.4938759983037938
BTRC	0.5059064620212136
BUB1	0.47245630733895144
CAV1	0.005524519130891957
CBL	-0.05103103630798288
CCNA2	0.4660366427694109
CCNG2	-0.011315651469508324
CDC16	0.03396335723058882
CDC20	0.48816908512607055
CDC25A	0.6858464237250662
CDC25B	0.7112553680227788
CDC25C	0.7787079129094441
CDC27	0.551576564598298
CDC34	0.6767766952966369
CDC37	0.5925648469963398
CDC42	0.35566243270259357
CDH1	0.6454834326262108
CDK1	1.0621990451626901
CDK2	0.5052144126767596
CDK6	0.5
CDKN1A	0.03396335723058882
CHEK1	0.7241635026810733
CHEK2	0.6020620726159658
CHUK	0.5
CKAP5	0.4660366427694109
COL13A1	0.4728782511548379
COMMD1	-0.5
CREBBP	0.08293291300101756
CSNK1G1	-0.5
CSNK2A1	0.139033890803152
CSNK2B	0.8127179210599096
CTGF	0.5
CUL1	0.5
CUL2	0.32322330470336313
CUX1	-0.5
Cdc25	0.46889154883778333
DCUN1D1	-0.5
DDX5	-0.03396335723058882
DKK1	-0.5
DUSP3	-0.08477119202945356
DUSP4	0.5614149168823311
DVL2	-0.5
EGFR	0.6110819017320814
ELOC	0.5933065309894235
EP300	0.6038077456340194
ERK	0.17753652217823718
FDPS	0.06441921615257284
FGFR3	-0.5
FMR1	0.5
FN1	0.035570115445829206
FZR1	-0.0028805774442064234
GCN5	0.10206207261596577
GRB	0.08477119202945356
GRB2	0.3093465393269868
GSK3B	0.4272604929120349
GTF2I	0.20296058381745605
HDAC1	0.5670158138438898
HIF1A	0.5933065309894235
HMGA2	0.01565000007461436
HMGB2	0.47245630733895144
HMGCR	0.030707458441165594
HTT	0.5
ICAM1	0.4220144518175454
IKBKB	0.02362584808485486
IL4R	0.5118309148739292
IL6	0.11878639340685342
ITGA5	-0.009804376719831937
JAK2	0.2346114552495859
JNK	0.06961886752285797
JUN	0.7769408084532158
KAT2B	-0.17677669529663687
KSR1	-0.04297324293234198
LRP1	-0.03989094277047557
MAD2L1	0.5515765645982978
MAP2K1	0.756932260609937
MAP2K4	0.5716754011289298
MAP2K6	-0.04297324293234198
MAP2K7	0.6443375672974064
MAP3K2	0.5
MAP3K5	0.6778312163512967
MAP3K7	-0.19218218482065813
MAPK1	0.19243404024521837
MAPK10	0.33891560817564836
MAPK12	0.484806664256482
MAPK14	0.4508206031674968
MAPK3	0.30217428465408386
MAPK6	0.13992098301240324
MAPK8	0.6660333845635514
MAPK9	0.3221687836487032
MAPKAPK2	0.13014069829749184
MEK	-0.045363428821374105
MOCOS	0.5028805774442063
MVD	0.1288384323051457
MVK	0.5153537292205828
MYC	-0.3463596425317897
NDC80	0.48816908512607077
NEK7	0.5
NFIC	0.033963357230588805
NFKB1	-0.041776207111085845
NFKBIA	0.7601629229887575
NFYC	0.5
NLK	-0.04297324293234198
NMT2	0.4901956232801681
OGT	-0.5
PAK1	0.34358711087925925
PAK2	0.625745658988654
PIAS1	-0.03396335723058881
PIAS2	-0.5
PIAS3	-0.03396335723058881
PIAS4	0.466036642769411
PKM	-0.041776207111085845
PKMYT1	0.5978365088063882
PKN1	0.6443375672974064
PLCG1	-0.0328812137913513
PLK11	0.11053329146452705
PML	0.08477119202945357
PMVK	0.2576768646102914
PPARgamma2	-0.18278062534903958
PPM1D	0.041776207111085845
PRKACA	-0.041776207111085845
PRKCA	-0.17677669529663687
PRKDC	0.5
PRMT5	0.5
PRPF40A	0.4724563073389514
PSMB8	0.804024149623058
PSMC2	0.46362914184344733
PTPN6	0.03381690274134958
PTTG1	0.5515765645982976
RAC1	0.35566243270259357
RAD23A	0.5
RAF1	0.7433856949002646
RB1	0.14433756729740646
RBX1	0.17677669529663687
RELA	-0.3444954291133731
RHOA	0.5267763192339195
RICTOR	0.7241635026810734
ROMO1	0.5
RPS6KA3	0.35566243270259357
RPS6KA5	0.630140698297492
RPS6KB1	0.7765251516924428
RRM2B	0.03396335723058881
SCAMP1	0.4582237928889142
SHC1	0.08477119202945357
SIRT1	0.4069431127957536
SKIL	0.027121748845162004
SKP1	-0.5
SKP2	0.3538241766737791
SMAD2	0.05822058974747082
SNCA	0.07274171631310544
SNCAIP	0.08074464352057999
SNRNP70	0.5339633572305887
SNRPA	0.46603664276941115
SNRPD2	0.49711942255579356
SOCS5	-0.03989094277047558
SRC	0.21605007828756304
SREBF2	0.06141491688233119
SRPK1	0.5264533396538602
STAT3	0.46493881594149156
STAU1	-0.5
STK11	0.5830669150574546
SYK	0.031091264307308346
TAB1	-0.125
TAF1B	0.48816908512607077
TARDBP	-0.5
TBP	0.648330632381612
TCF7L2	0.11830914873929241
TEC:BTK	0.059393196703426694
TFAP4	0.5392494195942816
TGFA	0.35682192496643345
THBS1	0.06744262440311506
TOP2A	0.4724563073389514
TP53	0.38842203931618746
TP53:SMAD2	0.06401099110106286
TP63	-0.03200549555053143
TPX2	0.47245630733895133
UBA1	0.17894083747218847
UBE2I	0.5527332488769705
UCHL1	-0.125
USP4	-0.5
VDR	0.06141491688233119
VHL	0.20976553569244394
VHL-isoform1:CUL2	-0.17677669529663687
VHL:elongin	0.20976553569244394
WNT	0.030707458441165594
WNT5A	0.011315651469508322
YWHAG	0.4582237928889142
cyclinB:CDK1	0.2753148228909456
p38	-0.09353454004838319
