name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
L2.1 0.03091 -0.01013 0.01902 -0.04591 -0.01591 0.0 0.0528 0.01757 0.01927 0.00718 0.1244 0.00843 0.08732 0.03091 0.03566 0.03028 0.26761 0.12887 0.01786 0.02993 0.03873 0.02494 0.05039 0.0509 0.01933 0.03163 0.06274 0.0515 0.03964 0.02141 0.08902 0.0404 0.13957 0.11393 0.00916 0.00655 1.0 0.34677 0.32623 0.00046 0.03091 0.07775 0.28638 0.08894 0.11598 -0.02409 0.45 0.0206 0.02036 0.03382 0.03091 0.09194 -0.01632 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.2 0.04125 -0.01358 0.02512 -0.06107 -0.02134 0.0 0.0709 0.05662 0.0393 0.0118 0.1745 0.01661 0.11852 0.04125 0.04533 0.06176 0.28006 0.15751 0.02172 0.03727 0.05161 0.02385 0.06636 0.06827 0.02567 0.04176 0.07631 0.07106 0.04752 0.04367 0.11703 0.06623 0.18717 0.152 0.00876 0.00786 1.0 0.46503 0.42797 0.00056 0.04125 0.12746 0.35002 0.11037 0.14176 -0.02513 0.55 0.02469 0.02441 0.10896 0.04125 0.12322 -0.02176 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.3 0.0748 -0.01987 0.04054 -0.07911 -0.03123 0.0 0.0883 0.13177 0.0952 0.02677 0.21768 0.03722 0.17812 0.0748 0.06536 0.14958 0.30248 0.20251 0.03409 0.04753 0.08195 0.02924 0.10548 0.11438 0.04389 0.07228 0.09528 0.09014 0.06949 0.13013 0.14062 0.11778 0.30184 0.27564 0.01074 0.01149 1.0 0.50148 0.43354 0.00081 0.0748 0.22666 0.45002 0.14968 0.18226 -0.0276 0.55 0.03611 0.03569 0.06114 0.0748 0.14402 -0.03597 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.4 0.19302 -0.05362 0.15722 -0.14857 -0.08426 0.0 0.12005 0.09272 0.18474 0.05955 0.28722 0.11417 0.31096 0.19302 0.18158 0.13315 0.28385 0.30251 0.04527 0.07168 0.22036 0.05101 0.21944 0.22273 0.0738 0.11002 0.13456 0.12478 0.13169 0.11851 0.15474 0.22483 0.30385 0.34279 0.01874 0.02177 1.0 0.50647 0.43857 0.00154 0.19302 0.24023 0.45002 0.20269 0.27226 -0.03022 0.55 0.06843 0.06764 -0.01401 0.19302 0.18861 -0.09548 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.5 0.20732 -0.04419 0.15513 -0.13767 -0.06945 0.0 0.17604 0.01758 0.13758 0.07501 0.38768 0.18928 0.35419 0.20732 0.21655 0.05905 0.28319 0.30251 0.04662 0.12218 0.22647 0.11803 0.24532 0.22743 0.12032 0.23068 0.1638 0.17927 0.25193 0.04175 0.17224 0.22537 0.304 0.39549 0.04336 0.04165 1.0 0.50685 0.43918 0.00295 0.20732 0.24128 0.45002 0.30208 0.37226 0.00493 0.55 0.13091 0.12939 0.03382 0.20732 0.29396 -0.09949 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.6 0.20537 -0.02364 0.13979 -0.11284 -0.03714 0.0 0.24412 0.05662 0.05849 0.1535 0.3885 0.10256 0.36962 0.20537 0.1968 0.0919 0.28661 0.30251 0.05186 0.15367 0.21597 0.00484 0.29679 0.21426 0.19722 0.24557 0.18223 0.21972 0.2544 0.06498 0.17343 0.22636 0.30428 0.38831 0.15986 0.07388 1.0 0.50755 0.44154 0.00522 0.20537 0.24318 0.45002 0.29081 0.37226 0.00826 0.55 0.23219 0.27044 0.10896 0.20537 0.2934 -0.09605 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.7 0.20002 0.02412 0.00954 0.0205 0.0379 0.0 0.15182 0.01757 0.22932 0.0602 0.41959 0.16996 0.37599 0.20002 0.18311 0.2032 0.33096 0.30251 0.19775 0.21414 0.06319 -0.00825 0.29534 0.11477 0.06242 0.12089 0.31895 0.328 0.23292 0.16804 0.31756 0.26347 0.31485 0.36858 0.15505 0.17033 1.0 0.53379 0.50719 -0.05867 0.20002 0.3146 0.45002 0.16439 0.37226 0.02135 0.55 0.22103 0.25941 0.03382 0.20002 0.29753 -0.0494 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.8 0.20098 0.07188 0.02517 -0.06115 0.11294 0.0 0.15185 0.05662 0.24691 0.07901 0.41961 0.2313 0.37651 0.20098 0.17939 0.23085 0.33088 0.30251 0.19779 0.21423 0.09387 -0.00816 0.29544 0.11524 0.06275 0.12158 0.31909 0.32807 0.23338 0.18759 0.31427 0.2635 0.31485 0.37213 0.15509 0.17041 1.0 0.53381 0.5072 -0.05866 0.20098 0.31465 0.45002 0.23986 0.37226 0.0214 0.55 0.22127 0.25964 0.10896 0.20098 0.29789 -0.05875 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.9 0.20686 -0.02979 0.04697 -0.12492 -0.04681 0.0 0.15207 0.09272 0.2183 0.0578 0.41976 0.15833 0.37973 0.20686 0.18728 0.1859 0.33037 0.30251 0.19802 0.21478 0.22146 -0.00759 0.29606 0.11814 0.06478 0.12581 0.31989 0.32854 0.23619 0.15581 0.32154 0.26367 0.3149 0.39378 0.1553 0.17087 1.0 0.53393 0.50731 -0.05863 0.20686 0.31498 0.45002 0.19445 0.37226 0.02167 0.55 0.22273 0.26109 -0.01401 0.20686 0.30008 -0.09792 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.10 0.20649 -0.02677 0.04271 -0.12008 -0.04207 0.0 0.15206 0.01758 0.22948 0.07255 0.41975 0.20703 0.37954 0.20649 0.18377 0.20346 0.3304 0.30251 0.19801 0.21475 0.21942 -0.00762 0.29602 0.11796 0.06465 0.12555 0.31985 0.32851 0.23601 0.16822 0.31838 0.26366 0.3149 0.39244 0.15528 0.17084 1.0 0.53392 0.5073 -0.05863 0.20649 0.31496 0.45002 0.29277 0.37226 0.02166 0.55 0.22264 0.261 0.03382 0.20649 0.29994 -0.09725 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
