ADAM9	0.030546549972382875
ANXA1	0.516895536678183
ATF3	0.5148499138411385
AURKA	0.5000515396365149
BACE1	0.059554530768341156
BGN	-0.014096472626566443
BIRC6	0.02187423735021623
BUB1	0.5000515396365149
CABLES2	0.5026895717681996
CCNG2	-0.018469420994791687
CD55	0.3666800269794137
CDC20	0.5893632480632386
CHEK2	0.5
CKAP5	0.49850668786165664
COL13A1	0.5056580043978851
CTNNB1	-0.08915392094833227
CXXC5	0.0055851163449260255
DNAJB2	0.0014933121383433367
EGFR	-0.009165187015354575
ERBB2	0.07029794768330319
ERBB3	0.02029326950921667
EVL	-0.023098322241815634
FBLN1	-5.1539636514819065e-05
FDPS	0.06660003834956246
FGF13	-0.0014933121383433367
FN1	0.06585024152226444
FOS	0.13066384232975917
FOXM1	0.47449956597473747
FYN	0.4999484603634852
GSK3B	-0.14433756729740646
GSN	-0.13331997302058624
HDAC3	0.0
HIPK2	0.0
HMGA2	-0.0014933121383433367
HMGB2	0.5000515396365149
HMGCR	0.06560061359299925
HUWE1	0.4999484603634852
ICAM1	0.5054459767895408
IGF1R	0.06394471922789934
IL4R	0.5458889170228509
IL7R	0.46410208435243894
ITGB8	-0.002689571768199595
JUN	0.0671927687333212
KAT2A	0.5000515396365149
LATS2	0.25
LIMK2	-0.0014933121383433367
LRP1	-5.153963651481473e-05
LTBP3	-5.153963651481473e-05
MAD2L2	0.4944148836550741
MAPK1	0.0
MAPK13	0.5014933121383433
MAPK14	0.5
MAPK6	0.5
MAPKAPK2	0.14433756729740646
MAPT	-5.153963651481473e-05
MEX3B	0.014096472626566445
MOCOS	0.4999484603634851
MVD	0.13320007669912493
MVK	0.5328003067964997
NDC80	0.5883883476483185
NUF2	0.5883883476483185
PAG1	0.41161165235168157
PIAS1	0.04166666666666668
PIAS3	-5.153963651481473e-05
PKIA	0.014096472626566445
PLK1	0.5542454266435344
PMVK	0.26640015339824985
PPM1D	0.0
PRPF4	0.5
PTPRA	-0.002689571768199595
RASGRF1	0.5055851163449261
RELA	-0.3950400662485274
RFWD2	-0.023098322241815634
RHOA	0.5445641780190775
RHOD	-0.005658004397885042
ROCK1	5.1539636514814674e-05
RPS6KA1	0.6020620726159658
RPS6KA5	0.6443375672974064
RRM2B	0.005585116344926022
S100A2	5.1539636514814674e-05
SELPLG	0.545888917022851
SERPINA1	0.545888917022851
SH3YL1	0.0014933121383433332
SHC1	0.0014933121383433332
SKIL	0.005585116344926022
SMAD2	0.03310828154467
SMAD4	-0.05955453076834115
SNAI1	0.5962250448649377
SNAP29	0.023098322241815634
SNRPA	0.49850668786165664
SREBF2	0.1312012271859985
SRPK1	0.5000515396365148
STAT3	0.6358554863031215
STX6	-0.005754990065698238
TACC1	-0.0055851163449260185
TAF12	-5.1539636514814674e-05
TAF1B	0.5000515396365148
TBL1X	0.4999484603634852
TCF3	0.029462782549439483
TGFA	0.5026895717681996
TGFB1	0.06621656308934
TNIK	0.4859035273734335
TNK2	-0.08838834764831843
TOP2A	0.5883883476483185
TP53	0.4544943830030729
TP53:SMAD2	0.10447882264005114
TP63	-0.05223941132002557
TPR	5.1539636514814674e-05
TPX2	0.5883883476483185
TRIM33	0.6333199730205863
TRIOBP	0.030546549972382875
UBE2I	0.5208333333333334
VDR	0.1312012271859985
VIM	0.03754743446198274
WNT5A	0.05944649155161455
ZBTB17	-0.5
