name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A4.1 -0.01 0.12 -0.17 0.19 0.19 1.0 0.05 0.02 0.1 0.29 0.01 0.1 0.0 -0.01 -0.02 0.16 -0.01 -0.22 0.14 0.29 -0.08 0.16 0.24 -0.2 -0.04 -0.03 0.51 1.0 0.08 0.11 0.03 0.03 -0.01 -0.02 0.06 0.01 -0.16 -0.03 0.01 -0.0 -0.01 0.06 -0.49 -0.19 -0.2 0.04 -0.07 0.04 1.0 0.04 -0.01 -0.01 0.02 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A4.2 -0.0 0.26 -0.23 0.4 0.41 1.0 0.12 0.09 0.27 0.3 0.11 0.17 0.07 -0.0 0.02 0.27 0.05 -0.22 0.28 0.44 -0.15 0.27 0.38 -0.16 -0.02 0.01 0.61 1.0 0.22 0.22 0.09 0.14 0.02 -0.0 0.26 0.07 -0.16 0.05 0.18 0.0 -0.0 0.28 -0.49 -0.26 -0.2 0.07 -0.07 0.21 1.0 -0.02 -0.0 0.01 0.04 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.3 0.01 0.36 -0.23 0.4 0.41 1.0 0.12 0.02 0.28 0.34 0.2 0.27 0.2 0.01 0.0 0.29 0.05 -0.22 0.28 0.42 -0.14 0.18 0.39 -0.15 -0.02 0.01 0.62 1.0 0.21 0.23 0.1 0.25 0.06 0.02 0.23 0.17 -0.16 0.15 0.18 0.04 0.01 0.28 -0.49 -0.31 -0.2 0.06 -0.07 0.21 1.0 0.04 0.01 0.04 0.04 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.4 -0.01 0.15 -0.2 0.25 0.24 1.0 0.06 0.06 0.14 0.29 0.02 0.11 0.01 -0.01 -0.01 0.21 -0.0 -0.22 0.17 0.4 -0.09 0.2 0.34 -0.2 -0.04 -0.03 0.61 1.0 0.1 0.15 0.05 0.04 -0.01 -0.02 0.07 0.02 -0.16 -0.02 0.03 0.0 -0.01 0.08 -0.5 -0.21 -0.2 0.04 -0.07 0.05 1.0 0.11 -0.01 -0.01 0.03 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A4.5 -0.0 0.19 -0.23 0.38 0.29 1.0 0.1 0.13 0.19 0.29 0.05 0.13 0.03 -0.0 0.02 0.3 0.01 -0.22 0.28 0.44 -0.14 0.29 0.35 -0.19 -0.03 -0.02 0.61 1.0 0.21 0.23 0.07 0.07 0.0 -0.01 0.11 0.04 -0.16 0.0 0.08 0.0 -0.0 0.14 -0.5 -0.23 -0.2 0.07 -0.07 0.11 1.0 0.06 -0.0 -0.0 0.04 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.6 0.04 0.36 -0.22 0.39 0.4 1.0 0.17 0.06 0.3 0.36 0.3 0.31 0.27 0.04 0.03 0.32 0.04 -0.22 0.29 0.44 -0.12 0.2 0.42 -0.11 0.0 0.04 0.63 1.0 0.23 0.25 0.12 0.25 0.16 0.14 0.23 0.17 -0.16 0.15 0.18 -0.06 0.04 0.28 -0.5 -0.3 -0.2 0.06 -0.07 0.22 1.0 0.11 0.04 0.05 0.03 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.7 0.15 0.33 -0.19 0.32 0.37 1.0 0.17 0.13 0.29 0.36 0.3 0.33 0.28 0.15 0.14 0.3 0.04 -0.22 0.29 0.44 -0.08 0.2 0.43 -0.1 0.01 0.05 0.63 1.0 0.27 0.24 0.23 0.25 0.16 0.19 0.23 0.18 -0.16 0.15 0.18 -0.06 0.15 0.28 -0.5 -0.26 -0.2 0.07 -0.07 0.24 1.0 0.06 0.15 0.09 0.0 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.8 0.15 0.39 -0.26 0.44 0.45 1.0 0.17 0.02 0.28 0.53 0.3 0.44 0.28 0.15 -0.0 0.29 0.04 -0.22 0.29 0.44 -0.13 0.2 0.43 -0.1 0.01 0.05 0.63 1.0 0.27 0.23 0.09 0.25 0.16 0.18 0.23 0.18 -0.16 0.15 0.18 -0.06 0.15 0.28 -0.49 -0.29 -0.2 0.07 -0.07 0.24 1.0 0.04 0.15 0.19 0.02 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.9 0.15 0.39 -0.26 0.44 0.45 1.0 0.17 0.09 0.28 0.53 0.3 0.44 0.28 0.15 -0.0 0.27 0.04 -0.22 0.29 0.44 -0.13 0.2 0.43 -0.1 0.01 0.05 0.63 1.0 0.27 0.22 0.09 0.25 0.16 0.18 0.23 0.18 -0.16 0.15 0.18 -0.06 0.15 0.28 -0.49 -0.29 -0.2 0.07 -0.07 0.24 1.0 -0.02 0.15 0.19 0.02 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A4.10 0.16 0.33 -0.22 0.29 0.36 1.0 0.17 0.02 0.28 0.53 0.3 0.43 0.29 0.16 0.0 0.29 0.04 -0.22 0.29 0.44 0.03 0.2 0.43 -0.09 0.01 0.06 0.63 1.0 0.27 0.23 0.09 0.25 0.16 0.21 0.23 0.18 -0.16 0.16 0.18 -0.06 0.16 0.28 -0.49 -0.25 -0.2 0.07 -0.07 0.24 1.0 0.04 0.16 0.19 -0.03 0.02 0.1 0.1 0.0 0.0 0.0 0.0
