name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
L1.1 0.00616 -0.01059 0.01548 -0.02656 -0.01664 0.0 -0.00064 0.01758 0.01418 -0.01876 0.02986 -0.07773 0.01953 0.00616 -0.00111 0.02228 0.03518 0.28638 0.00985 -0.00836 0.01411 -0.0408 0.0114 0.0106 0.00408 0.00672 0.03463 0.01263 0.01137 0.01576 0.02695 0.01376 0.02985 0.02269 -0.01499 0.00188 0.2025 0.07416 0.06887 0.00013 0.00616 0.02648 0.6364 0.17269 0.25774 -0.02465 1.0 0.00591 0.00584 0.03382 0.00616 0.0195 -0.00517 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L1.2 0.01895 -0.0203 0.02943 -0.0576 -0.0319 0.0 0.00484 0.09272 0.16981 -0.00793 0.09716 -0.07065 0.06064 0.01895 -0.00903 0.10969 0.08732 0.43138 0.02181 -0.02204 0.03456 -0.10843 0.03132 0.03421 0.01204 0.01876 0.05213 0.03739 0.01158 0.10192 0.06329 0.04587 0.09612 0.06982 -0.03983 0.00191 0.33432 0.23881 0.2162 0.00014 0.01895 0.08827 0.7364 0.20755 0.48824 -0.02923 1.0 0.00602 0.00595 -0.01401 0.01895 0.06246 -0.01325 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L1.3 0.05246 -0.02478 0.04254 -0.07208 -0.03894 0.0 0.02488 0.01758 0.12068 0.00999 0.13703 -0.03659 0.11923 0.05246 0.01389 0.0325 0.10734 0.43138 0.02008 -0.00742 0.06357 -0.08949 0.07051 0.07997 0.03025 0.04937 0.07054 0.05553 0.03543 0.02298 0.08581 0.09346 0.20967 0.19331 -0.03287 0.00586 0.33432 0.27247 0.21541 0.00041 0.05246 0.17987 0.7364 0.21993 0.48824 -0.03106 1.0 0.01841 0.0182 0.03382 0.05246 0.08259 -0.02706 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L1.4 0.00688 -0.01266 0.01823 -0.03117 -0.01989 0.0 -0.00297 0.05662 0.03192 -0.02129 0.03362 -0.09046 0.0219 0.00688 -0.00355 0.05015 0.04446 0.33138 0.01012 -0.01241 0.01632 -0.05384 0.01242 0.01213 0.00452 0.00731 0.03554 0.01382 0.01001 0.03546 0.02981 0.0148 0.03422 0.02537 -0.01978 0.00166 0.23432 0.08503 0.07911 0.00012 0.00688 0.02849 0.7364 0.19996 0.29824 -0.02536 1.0 0.0052 0.00514 0.10896 0.00688 0.02229 -0.00594 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L1.5 0.00929 -0.01559 0.02211 -0.03963 -0.02449 0.0 -0.00607 0.13177 0.08499 -0.01706 0.04709 -0.08663 0.03013 0.00929 -0.00998 0.13354 0.07483 0.43138 0.01805 -0.02038 0.02113 -0.08212 0.01624 0.01709 0.00605 0.00946 0.03892 0.01844 0.0078 0.11878 0.03687 0.02008 0.04853 0.03422 -0.03017 0.00129 0.33432 0.12058 0.1145 9e-05 0.00929 0.03864 0.7364 0.2022 0.38824 -0.027 1.0 0.00406 0.00401 0.06114 0.00929 0.03143 -0.00775 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L1.6 0.17141 -0.05634 0.15681 -0.13708 -0.08853 0.0 0.06535 0.05662 0.04545 0.04051 0.20661 0.04147 0.25286 0.17141 0.13991 0.07142 0.08868 0.43138 0.03138 0.02762 0.20086 -0.03713 0.18554 0.18858 0.06055 0.08806 0.11026 0.09091 0.10258 0.0505 0.10116 0.20056 0.21169 0.26317 -0.01364 0.01696 0.33432 0.27749 0.2205 0.0012 0.17141 0.19352 0.7364 0.27202 0.48824 -0.03224 1.0 0.0533 0.05268 0.10896 0.17141 0.12746 -0.08635 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L1.7 0.18315 -0.02877 0.14316 -0.10736 -0.04522 0.0 0.11111 0.09272 0.18922 0.13758 0.31124 0.03003 0.31326 0.18315 0.14368 0.1402 0.09398 0.43138 0.05232 0.09882 0.19824 -0.01141 0.26552 0.17988 0.18417 0.22423 0.15932 0.18863 0.23596 0.12349 0.1205 0.20609 0.21326 0.3064 -0.00419 0.07083 0.33432 0.28139 0.22992 0.00501 0.18315 0.20416 0.7364 0.36121 0.48824 0.00948 1.0 0.22261 0.26097 -0.01401 0.18315 0.23268 -0.08734 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L1.8 0.18124 0.07432 0.01908 -0.03926 0.11677 0.0 0.1183 0.09272 0.21401 0.05473 0.34075 0.16158 0.32093 0.18124 0.16107 0.17915 0.13683 0.43138 0.19127 0.1961 0.07187 -0.02425 0.26425 0.08194 0.05053 0.10199 0.29617 0.29656 0.21605 0.15103 0.26397 0.24132 0.22329 0.29939 -0.00891 0.16754 0.33432 0.30631 0.29245 -0.05886 0.18124 0.27196 0.7364 0.30708 0.48824 0.02274 1.0 0.21226 0.25074 -0.01401 0.18124 0.23777 -0.04914 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L1.9 0.18751 -0.03062 0.04548 -0.10827 -0.04812 0.0 0.11853 0.01758 0.22535 0.01757 0.3409 0.03593 0.32437 0.18751 0.17276 0.19697 0.13629 0.43138 0.19151 0.19668 0.20166 -0.02364 0.26491 0.08503 0.05268 0.1065 0.29704 0.29706 0.21904 0.16363 0.27465 0.2415 0.22334 0.32249 -0.00868 0.16804 0.33432 0.30643 0.29256 -0.05883 0.18751 0.27231 0.7364 0.36348 0.48824 0.02303 1.0 0.21382 0.25228 0.03382 0.18751 0.2401 -0.08903 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L1.10 0.18731 0.07108 0.04309 -0.10555 -0.04545 0.0 0.11852 0.01758 0.22534 0.02586 0.3409 0.0633 0.32426 0.18731 0.17079 0.19696 0.13631 0.43138 0.19151 0.19666 0.20051 -0.02366 0.26489 0.08493 0.05261 0.10636 0.29701 0.29704 0.21895 0.16363 0.27288 0.24149 0.22334 0.32174 -0.00869 0.16802 0.33432 0.30643 0.29256 -0.05883 0.18731 0.2723 0.7364 0.31058 0.48824 0.02302 1.0 0.21377 0.25223 0.03382 0.18731 0.24003 -0.08866 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
