ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000000457	SCYL3	-1.53591067010167	173.304466020742	0.255142072517029	-2.42646892374584	0.0152465560233503	0.0300193146882061
ENSG00000000460	C1orf112	3.07540410580828	245.867958325362	0.471425872259709	3.43802936438805	5.8596415189938E-4	0.00164349309800609
ENSG00000000971	CFH	-50.9683343188299	4987.69560697369	0.350442907838154	-16.1838895116898	6.55213392946386E-59	7.63694478287981E-57
ENSG00000001460	STPG1	1.53217956086271	170.584462809295	0.135509617046099	4.54274312395378	5.55268984349531E-6	2.35588883984837E-5
ENSG00000001461	NIPAL3	1.14329918737917	993.319474587086	0.202754422439315	0.95289161261159	0.340644990150697	0.431171893587938
ENSG00000001617	SEMA3F	-2.4111963055437	398.8881791657	0.268587099692764	-4.72751339506788	2.27286074224363E-6	1.03239685553015E-5
ENSG00000001631	KRIT1	-1.34608739853855	546.598477781646	0.170239526290622	-2.51864002088909	0.0117809031801389	0.0240107322320383
ENSG00000002016	RAD52	-1.40619519765566	126.185490115641	0.177418827006065	-2.77195425595658	0.00557208662760935	0.0123330580946101
ENSG00000002587	HS3ST1	3.31499873950834	34.3699046152756	0.300633336899909	5.75121954071499	8.86019681047276E-9	5.84451316569092E-8
ENSG00000002919	SNX11	1.39818448675206	171.496921282129	0.31655181607738	1.52756897454401	0.126619589784462	0.188230661988573
ENSG00000003137	CYP26B1	-1.56931842620451	124.514370396507	0.236122925133531	-2.7533883676619	0.00589818814095427	0.0129781147785378
ENSG00000003249	DBNDD1	-3.99182702794446	61.9098247306846	0.54383261942242	-3.67217621101344	2.4049375830776E-4	7.37679658922508E-4
ENSG00000003393	ALS2	-1.41911899866551	516.015544330367	0.127050274993507	-3.97476959499179	7.04474222778983E-5	2.41906031751927E-4
ENSG00000003402	CFLAR	-1.01428225998139	1065.32132941057	0.334687819576611	-0.0611291718347077	0.951256336822817	0.970501407220967
ENSG00000003509	NDUFAF7	-1.42211087145831	100.544909470787	0.192655803156296	-2.63700307632836	0.00836420730513648	0.0177194412302746
ENSG00000003989	SLC7A2	6.4041384500685	906.021501204921	0.400370051764	6.69132090621287	2.21165059453954E-11	2.03765422039792E-10
ENSG00000004139	SARM1	2.26426455573138	23.4757496936282	0.591639982841005	1.99283781709014	0.0462792092459308	0.0792267743152937
ENSG00000004399	PLXND1	7.43159461237238	716.314332644554	0.510865280599898	5.66425614712316	1.47663688655947E-8	9.47732401737257E-8
ENSG00000004660	CAMKK1	-3.99850287641887	106.661135736531	0.201239529133507	-9.93572154706218	2.91061008993909E-23	7.29423684811306E-22
ENSG00000004777	ARHGAP33	-1.30326531556661	83.5421639465613	0.393967219284741	-0.969955862897624	0.332068492970835	0.42239331109386
ENSG00000004799	PDK4	1.43249603854657	130.041393829949	0.70508216051684	0.735419470760178	0.462084067342573	0.552506402014661
