name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
L2.1 0.0309 -0.0101 0.019 -0.0459 -0.0159 0.0 0.0528 0.0176 0.0192 0.0072 0.1244 0.0084 0.0873 0.0309 0.0357 0.0303 0.2676 0.1289 0.0179 0.0299 0.0387 0.0249 0.0504 0.0509 0.0193 0.0316 0.0627 0.0515 0.0396 0.0214 0.089 0.0404 0.1396 0.1139 0.0092 0.0066 1.0 0.3468 0.3262 0.0005 0.0309 0.0777 0.2864 0.0889 0.116 -0.0241 0.45 0.0206 0.0204 0.0339 0.0309 0.0919 -0.0163 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.2 0.0412 -0.0136 0.0251 -0.0611 -0.0213 0.0 0.0709 0.0567 0.0393 0.0118 0.1745 0.0166 0.1185 0.0412 0.0453 0.0618 0.2801 0.1575 0.0217 0.0373 0.0516 0.0239 0.0664 0.0683 0.0257 0.0418 0.0763 0.0711 0.0475 0.0437 0.117 0.0662 0.1872 0.152 0.0088 0.0079 1.0 0.465 0.428 0.0006 0.0412 0.1275 0.35 0.1104 0.1418 -0.0251 0.55 0.0247 0.0244 0.1089 0.0412 0.1232 -0.0218 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.3 0.0748 -0.0199 0.0405 -0.0791 -0.0312 0.0 0.0883 0.1318 0.0952 0.0268 0.2177 0.0372 0.1781 0.0748 0.0654 0.1496 0.3025 0.2025 0.0341 0.0475 0.0819 0.0292 0.1055 0.1144 0.0439 0.0723 0.0953 0.0901 0.0695 0.1301 0.1406 0.1178 0.3018 0.2756 0.0107 0.0115 1.0 0.5015 0.4335 0.0008 0.0748 0.2267 0.45 0.1497 0.1823 -0.0276 0.55 0.0361 0.0357 0.0611 0.0748 0.144 -0.036 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.4 0.193 -0.0536 0.1572 -0.1486 -0.0842 0.0 0.1201 0.0927 0.1848 0.0596 0.2872 0.1142 0.311 0.193 0.1816 0.1332 0.2839 0.3025 0.0453 0.0717 0.2204 0.051 0.2195 0.2227 0.0738 0.11 0.1346 0.1248 0.1317 0.1185 0.1547 0.2248 0.3039 0.3428 0.0188 0.0218 1.0 0.5065 0.4386 0.0015 0.193 0.2402 0.45 0.2027 0.2723 -0.0302 0.55 0.0684 0.0677 -0.014 0.193 0.1886 -0.0955 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.5 0.2073 -0.0442 0.1551 -0.1376 -0.0694 0.0 0.176 0.0176 0.1376 0.075 0.3877 0.1893 0.3542 0.2073 0.2166 0.0591 0.2832 0.3025 0.0466 0.1222 0.2265 0.118 0.2453 0.2274 0.1203 0.2307 0.1638 0.1793 0.2519 0.0418 0.1723 0.2254 0.304 0.3955 0.0434 0.0417 1.0 0.5069 0.4392 0.0029 0.2073 0.2413 0.45 0.3021 0.3723 0.0049 0.55 0.1309 0.1294 0.0338 0.2073 0.294 -0.0995 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.6 0.2054 -0.0236 0.1398 -0.1128 -0.0371 0.0 0.2441 0.0567 0.0585 0.1535 0.3885 0.1026 0.3696 0.2054 0.1968 0.0919 0.2866 0.3025 0.0519 0.1537 0.216 0.0048 0.2968 0.2143 0.1972 0.2456 0.1822 0.2197 0.2544 0.065 0.1734 0.2264 0.3043 0.3883 0.1599 0.0739 1.0 0.5076 0.4415 0.0052 0.2054 0.2432 0.45 0.2908 0.3723 0.0083 0.55 0.2322 0.2705 0.1089 0.2054 0.2934 -0.096 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.7 0.2 0.0242 0.0095 0.0206 0.038 0.0 0.1518 0.0176 0.2293 0.0602 0.4196 0.17 0.376 0.2 0.1831 0.2032 0.331 0.3025 0.1978 0.2142 0.0632 -0.0083 0.2954 0.1148 0.0624 0.1209 0.319 0.328 0.2329 0.1681 0.3176 0.2635 0.3148 0.3686 0.1551 0.1703 1.0 0.5338 0.5072 -0.0587 0.2 0.3146 0.45 0.1643 0.3723 0.0214 0.55 0.221 0.2594 0.0338 0.2 0.2975 -0.0494 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.8 0.201 0.0719 0.0251 -0.0611 0.113 0.0 0.1519 0.0566 0.2469 0.079 0.4196 0.2313 0.3765 0.201 0.1794 0.2308 0.3309 0.3025 0.1978 0.2142 0.0938 -0.0082 0.2954 0.1152 0.0628 0.1216 0.3191 0.3281 0.2334 0.1876 0.3143 0.2635 0.3149 0.3721 0.1551 0.1704 1.0 0.5338 0.5072 -0.0587 0.201 0.3147 0.45 0.2398 0.3723 0.0214 0.55 0.2213 0.2597 0.1089 0.201 0.2979 -0.0587 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.9 0.2069 -0.0297 0.0469 -0.1249 -0.0468 0.0 0.1521 0.0927 0.2183 0.0578 0.4198 0.1584 0.3798 0.2069 0.1873 0.1859 0.3304 0.3025 0.198 0.2148 0.2214 -0.0076 0.2961 0.1181 0.0648 0.1258 0.3199 0.3286 0.2362 0.1558 0.3216 0.2637 0.3149 0.3938 0.1553 0.1709 1.0 0.5339 0.5073 -0.0586 0.2069 0.315 0.45 0.1944 0.3723 0.0217 0.55 0.2227 0.2611 -0.014 0.2069 0.3001 -0.0979 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
L2.10 0.2065 -0.0267 0.0427 -0.12 -0.042 0.0 0.1521 0.0176 0.2295 0.0726 0.4198 0.2071 0.3796 0.2065 0.1838 0.2035 0.3304 0.3025 0.198 0.2148 0.2194 -0.0076 0.296 0.118 0.0647 0.1256 0.3199 0.3285 0.236 0.1682 0.3184 0.2637 0.3149 0.3925 0.1553 0.1708 1.0 0.5339 0.5073 -0.0586 0.2065 0.315 0.45 0.2927 0.3723 0.0217 0.55 0.2226 0.261 0.0338 0.2065 0.2999 -0.0972 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
