name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A4.1 -0.0067503 0.1247493 -0.1679473 0.198725 0.1960246 1.0 0.051028 0.017572 0.0995907 0.2869106 0.0135416 0.1017116 0.0041594 -0.0067503 -0.019129 0.1564917 -0.0090374 -0.2228029 0.1440665 0.2887296 -0.0777894 0.161812 0.2370167 -0.2006049 -0.0422786 -0.0354391 0.506198 1.0 0.0822993 0.1106564 0.0316446 0.0331992 -0.0107285 -0.024876 0.0594422 0.0136074 -0.1575455 -0.0266553 0.0146993 0.0009622 -0.0067503 0.0638919 -0.4951176 -0.195482 -0.2005226 0.0381071 -0.0708955 0.042764 1.0 0.0338172 -0.0067503 -0.0086744 0.0243642 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A4.2 -0.0004058 0.2566758 -0.2262497 0.403691 0.4033271 1.0 0.1150598 0.0927214 0.2715146 0.3019694 0.1059496 0.1705118 0.0662547 -0.0004058 0.0222988 0.2695091 0.0518271 -0.2228029 0.2816312 0.4368157 -0.1486125 0.2674985 0.3773327 -0.1625179 -0.0208333 0.0066009 0.6136781 1.0 0.2135139 0.2149288 0.0887718 0.1435184 0.0206688 -0.0014954 0.2563501 0.0671223 -0.1575455 0.0513522 0.1766034 0.0047463 -0.0004058 0.2762012 -0.4951176 -0.2621297 -0.2005226 0.0699913 -0.0708955 0.2109451 1.0 -0.0140076 -0.0004058 0.0117841 0.0446455 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.3 0.0060979 0.35533 -0.2249375 0.3921498 0.4012123 1.0 0.1246803 0.017572 0.2831621 0.3390936 0.1986174 0.2693463 0.2033958 0.0060979 0.0029859 0.2878114 0.0494724 -0.2228029 0.2823615 0.4204053 -0.1397732 0.1816681 0.3886643 -0.1494527 -0.0168593 0.0121207 0.6162441 1.0 0.2051221 0.2278704 0.1021369 0.2441961 0.0611109 0.0224717 0.22482 0.1657348 -0.1575455 0.1518314 0.176932 0.0410085 0.0060979 0.2775055 -0.4951176 -0.3114408 -0.2005226 0.0649078 -0.0708955 0.2065845 1.0 0.0338172 0.0060979 0.0375229 0.0410039 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.4 -0.0061591 0.1524073 -0.2039444 0.2486143 0.239485 1.0 0.0634091 0.0566208 0.1353676 0.2870519 0.0203087 0.1115324 0.008524 -0.0061591 -0.0079289 0.2127096 -0.0045414 -0.2228029 0.1726727 0.4013577 -0.0957019 0.1965785 0.339685 -0.1979985 -0.0408282 -0.0326073 0.6067099 1.0 0.1030254 0.1504084 0.0525335 0.041278 -0.0084293 -0.0226971 0.0722138 0.0170343 -0.1575455 -0.0209427 0.027572 0.0012045 -0.0061591 0.0794395 -0.4951176 -0.2096762 -0.2005226 0.043813 -0.0708955 0.0535336 1.0 0.1089667 -0.0061591 -0.0071296 0.0296479 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A4.5 -0.0038624 0.1870161 -0.2342555 0.3828386 0.2938675 1.0 0.1004543 0.1317703 0.1882633 0.2856861 0.0458547 0.131066 0.0274961 -0.0038624 0.0248723 0.2958271 0.0119004 -0.2228029 0.2803375 0.4375525 -0.143395 0.2937624 0.3526024 -0.1856634 -0.033713 -0.0185453 0.6091324 1.0 0.2110659 0.2335384 0.066142 0.0717754 0.0002504 -0.0142336 0.1079145 0.0348978 -0.1575455 0.0006222 0.0760212 0.0024676 -0.0038624 0.1381318 -0.4951176 -0.2269705 -0.2005226 0.0738026 -0.0708955 0.1096731 1.0 0.0611419 -0.0038624 -0.0012746 0.0436063 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.6 0.0374097 0.3536947 -0.2159272 0.3860298 0.3986427 1.0 0.1667606 0.0566208 0.3022825 0.3564107 0.3005087 0.3097914 0.2733976 0.0374097 0.0314185 0.3178562 0.0416274 -0.2228029 0.2847946 0.4396577 -0.1153838 0.1979821 0.4208502 -0.1059229 0.0002682 0.0407408 0.6247932 1.0 0.2260016 0.2491153 0.116025 0.246454 0.1617536 0.1378599 0.230813 0.169187 -0.1575455 0.1534279 0.1780269 -0.0587473 0.0374097 0.2818508 -0.4951176 -0.3011976 -0.2005226 0.0626226 -0.0708955 0.2174339 1.0 0.1089667 0.0374097 0.0493986 0.0289217 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.7 0.1502712 0.3336383 -0.1916044 0.3163541 0.3671272 1.0 0.16764 0.1317703 0.2914479 0.3582819 0.300934 0.3257843 0.2832955 0.1502712 0.1382193 0.3008313 0.0398635 -0.2228029 0.2853416 0.4405712 -0.0806888 0.2005229 0.4247261 -0.0961356 0.0066823 0.0539211 0.6267154 1.0 0.2661502 0.2370769 0.2247796 0.2469617 0.161898 0.1852562 0.2317464 0.1758252 -0.1575455 0.1537869 0.1782731 -0.058278 0.1502712 0.2828279 -0.4951176 -0.2569176 -0.2005226 0.0727449 -0.0708955 0.2382957 1.0 0.0611419 0.1502712 0.09095 0.0013366 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.8 0.1487037 0.3806583 -0.2527648 0.428219 0.441012 1.0 0.1675887 0.017572 0.2850284 0.5293193 0.3008971 0.4378077 0.282437 0.1487037 -0.0010909 0.2907441 0.0400164 -0.2228029 0.2852942 0.4405214 -0.122899 0.20039 0.4246509 -0.0969844 0.006126 0.052778 0.6265486 1.0 0.2654017 0.2299442 0.089567 0.2469176 0.1618855 0.1794799 0.2316976 0.1757015 -0.1575455 0.1537558 0.1782517 -0.0582867 0.1487037 0.2827431 -0.4951176 -0.2818201 -0.2005226 0.0726871 -0.0708955 0.2379068 1.0 0.0338173 0.1487037 0.1903668 0.0142382 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.9 0.1487037 0.3806583 -0.2527648 0.428219 0.441012 1.0 0.1675887 0.0927215 0.2738457 0.5293193 0.3008971 0.4378077 0.282437 0.1487037 -0.0010909 0.2731722 0.0400164 -0.2228029 0.2852942 0.4405214 -0.122899 0.20039 0.4246509 -0.0969844 0.006126 0.052778 0.6265486 1.0 0.2654017 0.2175189 0.089567 0.2469176 0.1618855 0.1794799 0.2316976 0.1757015 -0.1575455 0.1537558 0.1782517 -0.0582867 0.1487037 0.2827431 -0.4951176 -0.2818201 -0.2005226 0.0726871 -0.0708955 0.2379068 1.0 -0.0140076 0.1487037 0.1903668 0.0142382 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
A4.10 0.1555432 0.326648 -0.2152059 0.2826018 0.3561429 1.0 0.1678127 0.017572 0.2851602 0.5269797 0.301058 0.426157 0.2861828 0.1555432 0.0030432 0.2909512 0.0393489 -0.2228029 0.2855012 0.4407385 0.0354404 0.2009697 0.4249791 -0.0932805 0.0085534 0.0577659 0.6272761 1.0 0.2686675 0.2300906 0.0934934 0.2471098 0.1619402 0.2046843 0.2319105 0.1762414 -0.1575455 0.1538916 0.1783449 -0.0582485 0.1555432 0.2831129 -0.4951176 -0.2517037 -0.2005226 0.0729394 -0.0708955 0.2396037 1.0 0.0338172 0.1555432 0.1929114 -0.0343045 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
