name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A2.1 0.01 0.13 -0.18 0.22 0.21 1.0 0.13 0.02 0.04 0.3 0.21 0.14 0.08 0.01 0.01 0.06 0.14 -0.22 1.0 0.32 -0.08 0.17 0.25 -0.18 -0.03 -0.02 0.18 0.36 0.04 0.04 0.01 0.27 0.06 0.03 0.06 0.01 -0.16 0.14 0.4 -0.0 0.01 0.53 -0.49 -0.19 -0.2 0.02 -0.07 0.02 1.0 0.04 0.01 0.04 0.02 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A2.2 0.05 0.27 -0.25 0.44 0.42 1.0 0.25 0.1 0.21 0.33 0.47 0.26 0.22 0.05 0.09 0.17 0.17 -0.22 1.0 0.49 -0.12 0.29 0.42 -0.1 -0.0 0.03 0.24 0.46 0.19 0.14 0.07 0.45 0.22 0.19 0.26 0.03 -0.16 0.3 0.5 0.0 0.05 0.67 -0.49 -0.25 -0.2 0.05 -0.07 0.1 1.0 -0.01 0.05 0.09 0.03 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.3 0.01 0.16 -0.22 0.28 0.26 1.0 0.16 0.06 0.06 0.3 0.27 0.17 0.1 0.01 0.03 0.1 0.18 -0.22 1.0 0.44 -0.09 0.21 0.36 -0.17 -0.03 -0.02 0.19 0.39 0.06 0.07 0.02 0.34 0.08 0.05 0.08 0.01 -0.16 0.19 0.5 0.0 0.01 0.66 -0.5 -0.21 -0.2 0.02 -0.07 0.03 1.0 0.11 0.01 0.05 0.03 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A2.4 0.02 0.2 -0.25 0.42 0.31 1.0 0.22 0.13 0.12 0.3 0.37 0.2 0.14 0.02 0.08 0.18 0.18 -0.22 1.0 0.49 -0.14 0.31 0.38 -0.15 -0.03 -0.01 0.21 0.42 0.08 0.15 0.05 0.44 0.12 0.08 0.11 0.01 -0.16 0.29 0.5 0.0 0.02 0.66 -0.5 -0.23 -0.2 0.03 -0.07 0.04 1.0 0.06 0.02 0.08 0.04 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.5 0.16 0.36 -0.23 0.42 0.42 1.0 0.33 0.02 0.16 0.36 0.47 0.37 0.35 0.16 0.2 0.1 0.16 -0.22 1.0 0.5 -0.11 0.21 0.44 -0.08 0.01 0.06 0.3 0.56 0.23 0.07 0.1 0.45 0.22 0.24 0.23 0.07 -0.16 0.3 0.5 0.0 0.16 0.67 -0.49 -0.27 -0.2 0.06 -0.07 0.22 1.0 0.04 0.16 0.13 0.01 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A2.6 0.16 0.39 -0.26 0.45 0.46 1.0 0.23 0.02 0.24 0.54 0.47 0.48 0.35 0.16 0.02 0.23 0.16 -0.22 1.0 0.47 -0.12 0.21 0.44 -0.08 0.01 0.06 0.4 0.56 0.24 0.18 0.08 0.45 0.22 0.23 0.23 0.17 -0.16 0.3 0.5 -0.06 0.16 0.67 -0.49 -0.28 -0.2 0.06 -0.07 0.22 1.0 0.04 0.16 0.23 0.01 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.7 0.16 0.39 -0.26 0.45 0.46 1.0 0.23 0.1 0.23 0.54 0.47 0.48 0.35 0.16 0.02 0.21 0.16 -0.22 1.0 0.47 -0.12 0.21 0.44 -0.08 0.01 0.06 0.4 0.56 0.24 0.17 0.08 0.45 0.22 0.23 0.24 0.17 -0.16 0.3 0.5 -0.06 0.16 0.67 -0.49 -0.29 -0.2 0.06 -0.07 0.23 1.0 -0.01 0.16 0.23 0.01 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.8 0.16 0.39 -0.26 0.45 0.45 1.0 0.23 0.13 0.15 0.54 0.47 0.48 0.35 0.16 0.02 0.24 0.16 -0.22 1.0 0.47 -0.12 0.21 0.44 -0.08 0.01 0.06 0.4 0.56 0.24 0.19 0.08 0.45 0.22 0.23 0.23 0.17 -0.16 0.3 0.5 -0.06 0.16 0.67 -0.5 -0.28 -0.2 0.06 -0.07 0.22 1.0 0.06 0.16 0.23 0.01 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.9 0.16 0.39 -0.26 0.45 0.45 1.0 0.23 0.06 0.26 0.54 0.47 0.48 0.35 0.16 0.02 0.26 0.16 -0.22 1.0 0.47 -0.12 0.21 0.44 -0.08 0.01 0.06 0.4 0.56 0.24 0.21 0.08 0.45 0.22 0.23 0.23 0.17 -0.16 0.3 0.5 -0.06 0.16 0.67 -0.5 -0.28 -0.2 0.06 -0.07 0.22 1.0 0.11 0.16 0.23 0.01 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.10 0.16 0.39 -0.26 0.45 0.45 1.0 0.23 0.13 0.25 0.54 0.47 0.48 0.35 0.16 0.02 0.24 0.16 -0.22 1.0 0.47 -0.12 0.21 0.44 -0.08 0.01 0.06 0.4 0.56 0.24 0.19 0.08 0.45 0.22 0.23 0.23 0.17 -0.16 0.3 0.5 -0.06 0.16 0.67 -0.5 -0.28 -0.2 0.06 -0.07 0.22 1.0 0.06 0.16 0.23 0.01 0.02 0.1 0.1 0.0 0.0 0.0 0.0
A2.11 0.17 0.38 -0.25 0.43 0.44 1.0 0.23 0.06 0.1 0.51 0.47 0.48 0.35 0.17 0.14 0.16 0.16 -0.22 1.0 0.47 -0.11 0.21 0.44 -0.07 0.02 0.07 0.4 0.56 0.25 0.11 0.09 0.45 0.22 0.26 0.23 0.17 -0.16 0.3 0.5 0.04 0.17 0.67 -0.5 -0.28 -0.2 0.06 -0.07 0.23 1.0 0.11 0.17 0.23 0.01 0.0 0.1 0.1 0.0 0.0 0.0 0.0
