name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
L2.1 0.0309153 -0.0101287 0.0190266 -0.0459112 -0.0159157 0.0 0.0528057 0.017572 0.0192706 0.0071764 0.1244018 0.0084306 0.0873165 0.0309153 0.0356643 0.0302809 0.2676087 0.1288702 0.0178557 0.0299278 0.0387293 0.0249382 0.0503855 0.0508991 0.0193293 0.0316291 0.0627384 0.051502 0.0396374 0.0214119 0.0890231 0.0404004 0.1395704 0.1139272 0.0091611 0.0065537 1.0 0.3467654 0.3262331 0.0004634 0.0309153 0.0777505 0.2863782 0.0889408 0.1159832 -0.0240859 0.45 0.0205962 0.0203576 0.0338173 0.0309153 0.09194 -0.0163238 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.2 0.0412469 -0.0135834 0.0251189 -0.0610757 -0.0213443 0.0 0.0709033 0.0566208 0.0393012 0.0117955 0.1744981 0.0166072 0.1185162 0.0412469 0.0453311 0.0617559 0.2800618 0.157508 0.021719 0.0372657 0.0516066 0.0238528 0.0663586 0.0682688 0.0256729 0.0417577 0.0763126 0.0710606 0.0475184 0.043668 0.1170276 0.0662298 0.1871708 0.1520006 0.0087624 0.0078567 1.0 0.4650296 0.4279716 0.0005556 0.0412469 0.1274593 0.3500179 0.1103695 0.1417572 -0.025133 0.55 0.0246913 0.0244052 0.1089667 0.0412469 0.1232182 -0.0217594 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.3 0.0747976 -0.0198765 0.040539 -0.0791099 -0.0312329 0.0 0.0883001 0.1317703 0.0951938 0.0267726 0.2176764 0.0372133 0.178118 0.0747976 0.0653555 0.1495825 0.3024796 0.202508 0.0340928 0.0475306 0.0819567 0.029236 0.1054789 0.1143819 0.0438949 0.0722818 0.0952812 0.0901365 0.0694873 0.1301278 0.1406175 0.1177772 0.3018414 0.2756395 0.0107399 0.0114891 1.0 0.5014791 0.4335398 0.0008124 0.0747976 0.2266623 0.4500179 0.1496854 0.1822572 -0.0275987 0.55 0.0361067 0.0356883 0.0611419 0.0747976 0.1440156 -0.0359706 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
L2.4 0.1930189 -0.0536271 0.1572203 -0.1485715 -0.0842669 0.0 0.1200492 0.0927215 0.1847363 0.0595513 0.2872213 0.1141651 0.3109604 0.1930189 0.1815752 0.1331502 0.2838473 0.302508 0.0452722 0.071679 0.2203629 0.0510088 0.2194419 0.222727 0.0737955 0.110018 0.1345615 0.1247808 0.1316872 0.1185084 0.1547368 0.2248271 0.3038479 0.3427876 0.0187382 0.0217732 1.0 0.5064641 0.4385705 0.0015396 0.1930189 0.2402299 0.4500179 0.2026892 0.2722572 -0.0302173 0.55 0.0684267 0.0676339 -0.0140076 0.1930189 0.1886113 -0.0954848 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
L2.5 0.2073202 -0.0441974 0.1551294 -0.1376748 -0.0694496 0.0 0.1760343 0.017572 0.1375746 0.0750127 0.3876787 0.1892742 0.3541916 0.2073202 0.2165492 0.0590428 0.2831885 0.302508 0.0466175 0.1221746 0.2264718 0.1180304 0.2453179 0.2274303 0.120321 0.230677 0.1637973 0.1792675 0.2519314 0.0417496 0.172244 0.2253732 0.3040033 0.3954897 0.0433589 0.0416545 1.0 0.5068503 0.4391759 0.0029454 0.2073202 0.2412808 0.4500179 0.3020798 0.3722572 0.0049322 0.55 0.1309074 0.1293908 0.0338173 0.2073202 0.2939557 -0.0994939 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.6 0.2053729 -0.0236398 0.139789 -0.1128464 -0.0371465 0.0 0.2441242 0.0566208 0.0584847 0.1534967 0.3885048 0.1025608 0.3696197 0.2053729 0.1968042 0.0918998 0.2866062 0.302508 0.0518628 0.1536676 0.2159723 0.0048433 0.2967866 0.2142576 0.1972196 0.2455727 0.1822274 0.2197151 0.2544018 0.0649829 0.1734345 0.2263594 0.304284 0.3883139 0.1598628 0.0738827 1.0 0.5075477 0.4415363 0.0052243 0.2053729 0.2431788 0.4500179 0.2908136 0.3722572 0.0082604 0.55 0.232191 0.2704425 0.1089667 0.2053729 0.2934023 -0.0960478 0.0 0.1 0.1 0.0 0.0 0.0 0.0
L2.7 0.2000169 0.0241173 0.0095417 0.0204987 0.0378967 0.0 0.1518178 0.017572 0.2293161 0.060194 0.4195897 0.1699526 0.3759854 0.2000169 0.1831117 0.2032007 0.330961 0.302508 0.1977507 0.214144 0.0631909 -0.0082547 0.2953396 0.1147681 0.0624212 0.1208899 0.3189523 0.3279957 0.2329153 0.1680416 0.317561 0.2634694 0.3148457 0.368576 0.1550512 0.1703302 1.0 0.5337884 0.5071859 -0.0586665 0.2000169 0.314597 0.4500179 0.1643914 0.3722572 0.0213538 0.55 0.2210264 0.2594071 0.0338173 0.2000169 0.2975321 -0.0493982 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
L2.8 0.2009823 0.0718735 0.0251742 -0.0611526 0.1129382 0.0 0.1518532 0.0566208 0.2469121 0.0790091 0.419613 0.2312992 0.3765144 0.2009823 0.1793913 0.2308502 0.3308773 0.302508 0.1977886 0.214234 0.0938742 -0.0081604 0.2954412 0.1152434 0.0627535 0.1215847 0.3190852 0.3280717 0.2333771 0.1875927 0.3142679 0.2634972 0.3148536 0.3721339 0.1550859 0.1704065 1.0 0.533808 0.5072029 -0.0586611 0.2009823 0.3146504 0.4500179 0.2398662 0.3722572 0.021399 0.55 0.2212663 0.2596443 0.1089668 0.2009823 0.2978914 -0.0587501 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
L2.9 0.2068568 -0.0297945 0.0469691 -0.1249235 -0.0468175 0.0 0.1520685 0.0927215 0.2183039 0.0578001 0.4197546 0.1583295 0.3797332 0.2068568 0.1872845 0.1858966 0.3303681 0.302508 0.1980186 0.2147818 0.2214589 -0.0075865 0.2960592 0.118135 0.0647753 0.1258125 0.3198935 0.3285345 0.2361869 0.1558058 0.3215381 0.2636663 0.3149017 0.393782 0.1552967 0.1708711 1.0 0.5339276 0.5073064 -0.0586283 0.2068568 0.3149759 0.4500179 0.1944567 0.3722572 0.0216741 0.55 0.2227263 0.2610874 -0.0140076 0.2068568 0.3000776 -0.0979196 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
L2.10 0.2064936 -0.0267741 0.0427097 -0.1200863 -0.0420714 0.0 0.1520552 0.017572 0.2294776 0.0725475 0.4197459 0.2070278 0.3795342 0.2064936 0.1837734 0.2034543 0.3303996 0.302508 0.1980044 0.214748 0.2194249 -0.007622 0.296021 0.1179562 0.0646503 0.1255511 0.3198436 0.3285059 0.2360132 0.168221 0.3183846 0.2636558 0.3148987 0.3924437 0.1552837 0.1708424 1.0 0.5339202 0.5073 -0.0586303 0.2064936 0.3149557 0.4500179 0.2927783 0.3722572 0.0216571 0.55 0.222636 0.2609982 0.0338172 0.2064936 0.2999424 -0.0972541 0.0155007 0.1 0.1 0.0 0.0 0.0 0.0
