ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000000419	DPM1	-1.07601979296706	533.40320189022	0.287010044879668	-0.368295876191605	0.712652627090709	0.782416098388928
ENSG00000000457	SCYL3	-1.53591067010167	173.304466020742	0.255142072517029	-2.42646892374584	0.0152465560233503	0.0300193146882061
ENSG00000001036	FUCA2	12.4191604712747	851.443651337311	0.145950280492845	24.9022868201549	7.02767679026464E-137	6.67899590336305E-134
ENSG00000001167	NFYA	1.4886118546748	804.137762296629	0.295900935535608	1.93972901465714	0.0524126314789195	0.0883555821970323
ENSG00000001497	LAS1L	2.06060721026569	651.034653844067	0.294979231892695	3.53607784558855	4.06115003453556E-4	0.00117782884217575
ENSG00000001629	ANKIB1	1.03127915429142	1206.56084279259	0.122312125577554	0.363291086272448	0.716387451277156	0.785495825393084
ENSG00000001631	KRIT1	-1.34608739853855	546.598477781646	0.170239526290622	-2.51864002088909	0.0117809031801389	0.0240107322320383
ENSG00000002016	RAD52	-1.40619519765566	126.185490115641	0.177418827006065	-2.77195425595658	0.00557208662760935	0.0123330580946101
ENSG00000002330	BAD	1.26151358405586	396.778312007573	0.133414481051785	2.51213915299569	0.0120001759786356	0.0244012794957279
ENSG00000002549	LAP3	2.04675323091006	888.399387232638	0.157242176862567	6.57162851166762	4.97679051416627E-11	4.35777794489895E-10
ENSG00000002587	HS3ST1	3.31499873950834	34.3699046152756	0.300633336899909	5.75121954071499	8.86019681047276E-9	5.84451316569092E-8
ENSG00000002822	MAD1L1	2.33682816020348	372.861947911453	0.203111448510539	6.02896418551914	1.65013847174812E-9	1.21498574603385E-8
ENSG00000002834	LASP1	1.64223787886268	7868.41915262509	0.217504298952724	3.29034010221848	0.0010006635552091	0.00265703808824597
ENSG00000003056	M6PR	1.36171044149714	1318.4446792225	0.0838126820040889	5.31446967192234	1.06968395092062E-7	6.05958056562325E-7
ENSG00000003393	ALS2	-1.41911899866551	516.015544330367	0.127050274993507	-3.97476959499179	7.04474222778983E-5	2.41906031751927E-4
ENSG00000003402	CFLAR	-1.01428225998139	1065.32132941057	0.334687819576611	-0.0611291718347077	0.951256336822817	0.970501407220967
ENSG00000003509	NDUFAF7	-1.42211087145831	100.544909470787	0.192655803156296	-2.63700307632836	0.00836420730513648	0.0177194412302746
ENSG00000003756	RBM5	-1.77822537231487	1106.76674938701	0.220776300576366	-3.7614462276182	1.68933741929698E-4	5.38487198540097E-4
ENSG00000004059	ARF5	-1.49231767729315	996.784631485662	0.0927983170243101	-6.22376246331919	4.85371766582274E-10	3.82203197968388E-9
ENSG00000004142	POLDIP2	1.87875449494736	1705.92324332872	0.126558099252786	7.1886079293699	6.54552348742684E-13	7.18205530081338E-12
ENSG00000004399	PLXND1	7.43159461237238	716.314332644554	0.510865280599898	5.66425614712316	1.47663688655947E-8	9.47732401737257E-8
ENSG00000004487	KDM1A	-1.46968953675767	2156.36188474131	0.1987832660189	-2.79455830240452	0.00519706686472547	0.0115902095873074
ENSG00000004534	RBM6	1.18446263414404	832.492495135529	0.178662618800537	1.36700496559552	0.171623749081283	0.243753468203155
ENSG00000004700	RECQL	-1.75631848958353	1012.55591276091	0.246755746569286	-3.29295060892288	9.91418891510348E-4	0.00263475594850728
ENSG00000004779	NDUFAB1	1.63302926049823	362.617663780543	0.279125107095065	2.53488712856596	0.0112483562794451	0.0230393636990292
ENSG00000004864	SLC25A13	3.33483506438653	491.980950348883	0.371613011098712	4.67587344330456	2.92705087543955E-6	1.30272743393572E-5
ENSG00000004866	ST7	1.6642503553624	297.744288233539	0.114690938959176	6.40741529347881	1.48007267218191E-10	1.22480226823895E-9
ENSG00000004961	HCCS	2.02550686664364	525.100144499925	0.220598568530667	4.61599992545814	3.91207085211181E-6	1.69830061060581E-5
ENSG00000004975	DVL2	1.06348041458623	671.272248982727	0.0919217597822345	0.965967846954313	0.334060270317575	0.424402533652816
ENSG00000005007	UPF1	-1.00667451899139	1275.27016960346	0.180246311539438	-0.0532454849701681	0.957536315226276	0.973116868420764
ENSG00000005022	SLC25A5	2.10532839010368	4307.00450656661	0.0955118415449204	11.2451531214971	2.44671741946369E-29	8.39699825485384E-28
ENSG00000005059	MCUB	1.19961132062191	331.664170573446	0.19878914400431	1.32083189592334	0.18655742197236	0.261833119217143
ENSG00000005075	POLR2J	1.2749780526949	472.034566610343	0.149375828917762	2.34624581147911	0.0189635962331749	0.0363586641000739
ENSG00000005100	DHX33	2.12586991713208	783.724357971461	0.2209831154803	4.92369436503329	8.49254430703396E-7	4.17032531452323E-6
ENSG00000005156	LIG3	2.11280220538738	353.317779600907	0.38188243446925	2.82588989470987	0.00471494678909472	0.0106165787459933
ENSG00000005175	RPAP3	1.10395292406171	680.15205552874	0.295262035360729	0.483227219891101	0.628934410167248	0.707694411440469
ENSG00000005189	REXO5	-1.04450845499867	52.1488597183958	0.517624125213818	-0.121370252269611	0.903397777916468	0.934640725687319
ENSG00000005194	CIAPIN1	-1.00231056300282	341.018829103092	0.256527297962021	-0.0129794866865485	0.989644158736187	0.992502012955647
ENSG00000005206	SPPL2B	1.15993245519315	277.628343648071	0.210224180659732	1.01815498379846	0.308604308713442	0.397581463415493
ENSG00000005302	MSL3	1.33009506654987	465.784636767426	0.130888312525263	3.1441261327006	0.00166583620864251	0.00419771698098678
ENSG00000005483	KMT2E	-2.31929182560697	1859.33620589632	0.211308832063897	-5.74365182514138	9.26562092100973E-9	6.09242929638506E-8
ENSG00000005700	IBTK	1.24724967639284	1302.57118127508	0.204413243507072	1.55934268035137	0.118915295070269	0.178387381082222
ENSG00000005801	ZNF195	-1.04362206545057	283.595628739225	0.148046111919603	-0.416082205059778	0.677349850872213	0.751698320985017
ENSG00000005810	MYCBP2	1.19898454120424	642.382275860887	0.173311082673379	1.51065387059911	0.130876661048951	0.193812914690134
ENSG00000005812	FBXL3	-2.04418085676688	1074.39065021327	0.0756119908001747	-13.6423182612102	2.24314619644572E-42	1.39266689734105E-40
ENSG00000005884	ITGA3	-1.21991734910744	17004.5514806153	0.312027869481674	-0.919095487277725	0.358045629454145	0.448691931423669
ENSG00000005893	LAMP2	1.21086649728567	3307.24370225748	0.14731823553613	1.87376539019625	0.0609627686505732	0.100560080998375
ENSG00000006062	MAP3K14	-1.1136240064675	373.497336489349	0.116101032021471	-1.33730264240606	0.181123868827783	0.255309229819425
ENSG00000006118	TMEM132A	-1.00151073422557	599.100116533375	0.414476801239604	-0.00525453796379111	0.995807504577132	0.997098769677483
ENSG00000006125	AP2B1	1.36809770761221	6293.59039080659	0.0926033779408372	4.88288094027105	1.04547001651787E-6	5.0357824772235E-6
ENSG00000006432	MAP3K9	1.40032712926316	236.627878252353	0.258442317343566	1.87958341471168	0.06016487537344	0.0994830079281118
ENSG00000006451	RALA	1.20997340795194	805.622726604986	0.189355770683749	1.4521624569192	0.146456438926089	0.212953901721999
ENSG00000006576	PHTF2	2.17066159576974	748.124391971469	0.264373735415807	4.22937182787429	2.34344746229275E-5	8.8228232279073E-5
ENSG00000006607	FARP2	1.1636860125858	202.78383613111	0.280176411380726	0.7805862015607	0.435045909927142	0.526134711937142
ENSG00000006634	DBF4	4.26008726311537	586.365979631121	0.405937416742089	5.15075205317673	2.59443997345505E-7	1.38224691125645E-6
ENSG00000006695	COX10	2.29116030756811	278.377589662618	0.157541270660828	7.59215918109496	3.1461817539989E-14	3.92637126976328E-13
ENSG00000006704	GTF2IRD1	-1.22634689308245	560.199069365147	0.263462828271864	-1.11730041586861	0.263865897745244	0.349192712793754
ENSG00000006712	PAF1	1.02340183691873	957.42957865499	0.204594459716489	0.163116479416476	0.870426724872517	0.908978293111314
ENSG00000006744	ELAC2	1.72749603956439	1016.85469229631	0.268015362329001	2.94267610729247	0.00325388655548176	0.00761108829855682
