ID	Gene symbol ID
ENSG00000033800	PIAS1
ENSG00000064393	HIPK2
ENSG00000065361	ERBB3
ENSG00000069956	MAPK6
ENSG00000071564	TCF3
ENSG00000082701	GSK3B
ENSG00000100030	MAPK1
ENSG00000100784	RPS6KA5
ENSG00000103275	UBE2I
ENSG00000111206	FOXM1
ENSG00000112062	MAPK14
ENSG00000117676	RPS6KA1
ENSG00000124216	SNAI1
ENSG00000136875	PRPF4
ENSG00000141736	ERBB2
ENSG00000143851	PTPN7
ENSG00000146648	EGFR
ENSG00000150457	LATS2
ENSG00000162889	MAPKAPK2
ENSG00000166851	PLK1
ENSG00000168036	CTNNB1
ENSG00000168610	STAT3
ENSG00000170345	FOS
ENSG00000170836	PPM1D
ENSG00000171720	HDAC3
ENSG00000173039	RELA
ENSG00000177606	JUN
ENSG00000183765	CHEK2
