ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000000003	TSPAN6	1.02422614389318	396.250071310079	0.132749411692543	0.260146465085781	0.794750797452509	0.84859961131499
ENSG00000000460	C1orf112	3.07540410580828	245.867958325362	0.471425872259709	3.43802936438805	5.8596415189938E-4	0.00164349309800609
ENSG00000000971	CFH	-50.9683343188299	4987.69560697369	0.350442907838154	-16.1838895116898	6.55213392946386E-59	7.63694478287981E-57
ENSG00000001084	GCLC	1.79307359409963	825.632923700312	0.2438372041175	3.4549063412681	5.50484013043616E-4	0.00155208351920445
ENSG00000001460	STPG1	1.53217956086271	170.584462809295	0.135509617046099	4.54274312395378	5.55268984349531E-6	2.35588883984837E-5
ENSG00000001461	NIPAL3	1.14329918737917	993.319474587086	0.202754422439315	0.95289161261159	0.340644990150697	0.431171893587938
ENSG00000001617	SEMA3F	-2.4111963055437	398.8881791657	0.268587099692764	-4.72751339506788	2.27286074224363E-6	1.03239685553015E-5
ENSG00000001630	CYP51A1	-1.24716667143382	1531.6655347115	0.359580167534801	-0.886184246739788	0.37551825110485	0.466988222687511
ENSG00000002586	CD99	-1.46219896419437	1969.31199439237	0.179345444480918	-3.05633430775246	0.0022406128064724	0.00546658199525406
ENSG00000002919	SNX11	1.39818448675206	171.496921282129	0.31655181607738	1.52756897454401	0.126619589784462	0.188230661988573
ENSG00000003137	CYP26B1	-1.56931842620451	124.514370396507	0.236122925133531	-2.7533883676619	0.00589818814095427	0.0129781147785378
ENSG00000003249	DBNDD1	-3.99182702794446	61.9098247306846	0.54383261942242	-3.67217621101344	2.4049375830776E-4	7.37679658922508E-4
ENSG00000003436	TFPI	-1.80518058091487	3985.15868136573	0.442336995752748	-1.92645691464339	0.0540473467087166	0.0908510161341759
ENSG00000003989	SLC7A2	6.4041384500685	906.021501204921	0.400370051764	6.69132090621287	2.21165059453954E-11	2.03765422039792E-10
ENSG00000004139	SARM1	2.26426455573138	23.4757496936282	0.591639982841005	1.99283781709014	0.0462792092459308	0.0792267743152937
ENSG00000004455	AK2	1.61234225558827	2272.83156219821	0.341732002374133	2.01666222587051	0.0437307744785523	0.075386314871287
ENSG00000004478	FKBP4	2.82023357391265	1391.35712936765	0.329446360237594	4.5403890685144	5.61505158643053E-6	2.37663454437647E-5
ENSG00000004660	CAMKK1	-3.99850287641887	106.661135736531	0.201239529133507	-9.93572154706218	2.91061008993909E-23	7.29423684811306E-22
ENSG00000004766	VPS50	1.21750929586215	340.551797992926	0.115638446845493	2.45534936937881	0.0140747725136696	0.027975195367823
ENSG00000004777	ARHGAP33	-1.30326531556661	83.5421639465613	0.393967219284741	-0.969955862897624	0.332068492970835	0.42239331109386
ENSG00000004799	PDK4	1.43249603854657	130.041393829949	0.70508216051684	0.735419470760178	0.462084067342573	0.552506402014661
ENSG00000005020	SKAP2	-1.67956628226067	844.536614620151	0.197665265384366	-3.78462412015267	1.53941065040321E-4	4.94524664215592E-4
ENSG00000005238	FAM214B	-2.18676610990648	520.875561551179	0.211325748501442	-5.34151152999174	9.21747522071734E-8	5.26987072429259E-7
ENSG00000005243	COPZ2	-2.03004779845639	17.6993713597882	0.46534003963089	-2.19519837057762	0.0281493711148598	0.0513563910401791
ENSG00000005436	GCFC2	1.7163676941412	440.9867214918	0.137531078189852	5.66678209741133	1.45504189231172E-8	9.36304301016216E-8
ENSG00000005448	WDR54	1.64513270445327	206.782959068148	0.212022865225013	3.38738919848614	7.05612121944232E-4	0.00194464371327704
ENSG00000005469	CROT	-3.254437857372	159.200714105184	0.359972359468428	-4.72927523970029	2.25322744617178E-6	1.02460894727465E-5
ENSG00000005486	RHBDD2	-1.42130547974964	504.171526775441	0.290443914695841	-1.74634977436278	0.0807501917253044	0.128532416743898
ENSG00000005882	PDK2	-1.16020822863886	339.431360934906	0.417818033732288	-0.513103167665281	0.607879155836702	0.688706737309716
ENSG00000005889	ZFX	-1.0619501856237	970.675373652043	0.124880203817311	-0.694394232016586	0.487435009980692	0.575836761294384
ENSG00000006007	GDE1	1.00277601465121	1306.60885290729	0.212431853067498	0.0188267149662077	0.984979342136406	0.98938372130856
ENSG00000006025	OSBPL7	-3.54894085498413	92.1466766747952	0.340015575777893	-5.37442594247785	7.6827051135374E-8	4.4584228124826E-7
ENSG00000006042	TMEM98	-4.76704746794328	57.7702136164224	0.246696588961916	-9.13306503594754	6.65868377490481E-20	1.32690383933789E-18
ENSG00000006194	ZNF263	-1.29838611443527	369.361303600798	0.121676032022672	-3.0960861391102	0.0019609338711622	0.00485514062260616
ENSG00000006282	SPATA20	-1.18702788871975	520.767820940908	0.266230817628292	-0.929095410866572	0.352839642549276	0.443867438629388
ENSG00000006327	TNFRSF12A	-1.17461989993714	1917.171675233	0.345384157756135	-0.672277461194799	0.501407075620202	0.58948372055263
ENSG00000006453	BAIAP2L1	1.30746476963612	631.139810692257	0.11338459058972	3.41115199839533	6.46890190676437E-4	0.00179845371417808
ENSG00000006459	KDM7A	-1.56219671948268	179.518762695991	0.531374443310656	-1.21115372458272	0.225836494299811	0.307325684224492
ENSG00000006468	ETV1	-1.05079282193096	744.692957163676	0.350019051257795	-0.204212456920183	0.838187477259042	0.884355788346324
ENSG00000006530	AGK	1.99041067421789	432.640896520403	0.18849619171803	5.26836175557293	1.37646645062297E-7	7.66392203580297E-7
ENSG00000006534	ALDH3B1	-1.89701025111319	840.949288900506	0.476189192030741	-1.93983292838721	0.052399997441223	0.0883463384806647
ENSG00000006625	GGCT	2.74420964919527	443.943747379944	0.368244655806826	3.95495407802629	7.6549353804685E-5	2.61333867437658E-4
ENSG00000006652	IFRD1	1.61510950078897	869.288658436946	0.256241047523413	2.69914592683868	0.0069517686251136	0.015049781209616
ENSG00000006715	VPS41	-1.91973341343441	719.760206899181	0.271680652117041	-3.46327931556306	5.33634133089562E-4	0.00150732732380465
ENSG00000006756	ARSD	-3.30513018384603	275.131889348253	0.530072704766482	-3.25371799531887	0.00113905292851333	0.00298662965445292
ENSG00000006757	PNPLA4	-1.24446022142854	367.644155649076	0.241872581142084	-1.30448897727125	0.192066915371152	0.268164395910339
ENSG00000006831	ADIPOR2	1.23389228213143	1303.97237084315	0.0763961076239737	3.96900396136068	7.21736821779429E-5	2.4728392770618E-4
ENSG00000007384	RHBDF1	-1.79955004039362	506.626917840207	0.290992158158143	-2.91291774132896	0.0035806891094237	0.00830289335568015
ENSG00000007520	TSR3	1.183180373241	379.918051568142	0.147306175872893	1.6473852822943	0.0994788785479295	0.153091171667552
ENSG00000007541	PIGQ	-1.27976756675922	280.166911845774	0.157076589223877	-2.26565786417069	0.0234723392701677	0.0438531304525816
ENSG00000008056	SYN1	-3.57992777664072	18.5412624512436	0.699126305842948	-2.6317569038841	0.00849446184361432	0.0179615054043907
ENSG00000008086	CDKL5	-2.96999931238465	113.915722574058	0.284818343678336	-5.51390959139348	3.50948928791402E-8	2.138054248135E-7
ENSG00000008130	NADK	1.44834725274752	849.34101527859	0.160161670083293	3.3366756303212	8.47868392928938E-4	0.00229321672386975
ENSG00000008300	CELSR3	-5.31986488733088	316.604777327216	0.389360747149811	-6.19320160703515	5.89542421218162E-10	4.57524912949145E-9
ENSG00000008382	MPND	1.91122052576567	45.5888039241006	0.311683404009444	2.99821626994878	0.00271564887513094	0.00647219171532461
ENSG00000008441	NFIX	-2.92572779891897	2004.75343029524	0.137853013418171	-11.2351229271448	2.74112062460596E-29	9.32962680909274E-28
ENSG00000008517	IL32	33.7783266279607	214.374265377687	0.703469012740303	7.21854959065082	5.2544975849237E-13	5.82758686371026E-12
ENSG00000008838	MED24	1.11354196604105	846.917520326221	0.130910568184903	1.1852055348172	0.235936192114565	0.318578322795131
ENSG00000008853	RHOBTB2	-1.42340359476246	368.089553192767	0.118766965853641	-4.28860652376228	1.79797564522381E-5	6.92456019225067E-5
ENSG00000008869	HEATR5B	-1.58501381573425	414.320150500833	0.169850798326963	-3.91223015835616	9.14476939981349E-5	3.07773429405327E-4
ENSG00000009780	FAM76A	-1.15816978311452	123.534854560976	0.271006941556141	-0.78170234683836	0.434389522142021	0.525443758181386
ENSG00000009950	MLXIPL	10.6061685383818	149.045700519212	1.27257351817164	2.67711973045405	0.00742580934048878	0.015958579648937
ENSG00000010219	DYRK4	-1.69231876587156	202.434265389484	0.180334488890641	-4.20885292306276	2.56670385431814E-5	9.58553349246417E-5
ENSG00000010256	UQCRC1	-1.29269077629937	1983.60208610756	0.113466707944012	-3.26419279282931	0.00109776439122726	0.00289079349583529
ENSG00000010310	GIPR	-1.25362609952169	5.82747208480275	0.776240120302344	-0.420111138933376	0.674404265783865	0.749102283894601
ENSG00000010404	IDS	-1.33133799452904	2484.50321164677	0.345813322122205	-1.19392995217105	0.232505369909161	0.314667964205026
ENSG00000010438	PRSS3	12.4994039349346	80.210940208231	0.373408123677389	9.75818993181147	1.70165118052087E-22	4.09822618622521E-21
ENSG00000010539	ZNF200	-1.00309068559719	109.792927994241	0.187231771896456	-0.0237782313805296	0.981029503981752	0.986057559526077
ENSG00000010810	FYN	5.641572405908	366.874390101292	0.221002325793614	11.2944391616972	1.39793574629929E-29	4.87895371342592E-28
ENSG00000011007	ELOA	1.02269218634059	1361.11876272584	0.211592920793024	0.15299180441231	0.878404738336231	0.915298181845672
ENSG00000011028	MRC2	-36.544035397935	3040.82434224035	0.367244186418041	-14.1365452201897	2.26115625135992E-45	1.52658937079518E-43
ENSG00000011143	MKS1	1.05942062210548	113.611339751305	0.35348109197285	0.235586849280369	0.813753279021896	0.864927887329278
ENSG00000011198	ABHD5	1.35255588172673	931.863760381401	0.27761244795781	1.56941161815061	0.116552058640856	0.175331874407375
ENSG00000011201	ANOS1	4.49477452958825	71.6513949061369	0.730426494730341	2.96846946762661	0.00299286833969348	0.00706609752281921
ENSG00000011275	RNF216	-1.22956561483984	827.186603379052	0.0905993009208696	-3.29085017531519	9.98850969104525E-4	0.00265279529735306
ENSG00000011347	SYT7	-10.9549822922052	51.3461944398603	0.445806792381956	-7.74666359113023	9.43384519387381E-15	1.24536986429089E-13
ENSG00000011376	LARS2	1.82821188961705	416.409266320262	0.187287217317516	4.64758514114054	3.3584349022647E-6	1.4782138659594E-5
ENSG00000011451	WIZ	-1.10913136766846	867.360596980467	0.129303188482314	-1.15565789962387	0.247821115012032	0.331474491282197
ENSG00000011465	DCN	-180.23149703385	2539.09498497333	0.685384818436564	-10.93357650328	7.96461133625177E-28	2.54929463884432E-26
ENSG00000011523	CEP68	-4.27089937991916	318.69546856216	0.31375960685643	-6.67562000810228	2.46189108359108E-11	2.25308624724205E-10
ENSG00000011638	TMEM159	-1.34945771015465	207.527704166737	0.457099136996996	-0.945921203438894	0.344188777797138	0.434677741969094
ENSG00000012061	ERCC1	-1.54294435455735	1044.10415534649	0.123806012713873	-5.05376127641536	4.33193012455794E-7	2.22725745688362E-6
ENSG00000012171	SEMA3B	2.01271805802426	224.978339760363	0.34309008779479	2.94134144145391	0.00326794098525753	0.00763962362778747
ENSG00000012211	PRICKLE3	1.70570476838582	236.43172182542	0.179901957933126	4.28215439394704	1.85092477694699E-5	7.10713627885323E-5
ENSG00000012232	EXTL3	-1.54061864238904	596.507683280347	0.138146470633539	-4.51339643445085	6.37976099785116E-6	2.66560524614309E-5
ENSG00000012822	CALCOCO1	-4.68495402468991	1195.89432186972	0.590949782180977	-3.77026095515769	1.63076939045304E-4	5.21837757551081E-4
ENSG00000012983	MAP4K5	1.36564944456951	970.724918842662	0.0873863078799427	5.14482427975302	2.67771334216636E-7	1.42170813676259E-6
ENSG00000013016	EHD3	-1.34462147278884	37.2624915899666	0.262252740442229	-1.62896331649343	0.103320784872832	0.158005730548811
ENSG00000013374	NUB1	1.63520341591714	1549.15354635582	0.200564296585802	3.537369946887	4.04133161732625E-4	0.0011726315672162
ENSG00000013523	ANGEL1	-2.3975024158463	187.018792787401	0.186268457574387	-6.77265644116797	1.2643896225639E-11	1.19888977642187E-10
ENSG00000013561	RNF14	-1.17495063887661	854.757871383947	0.159238786760319	-1.46070033187333	0.144097697950247	0.210018527565802
ENSG00000013563	DNASE1L1	-1.17740258892945	530.353789281381	0.179626363158987	-1.31165437461708	0.189636777652637	0.265581771468866
ENSG00000013588	GPRC5A	5.23756607809982	1042.24279452916	0.22848584398399	10.4553371822937	1.38505240982451E-25	3.94293145700042E-24
ENSG00000013619	MAMLD1	2.58363081506451	624.189948275721	0.172834609594951	7.92318121775669	2.31509790501359E-15	3.23198131259241E-14
ENSG00000014216	CAPN1	-1.19232145658276	2231.82469391107	0.151942533357964	-1.67019228484338	0.0948813259764011	0.147213208895948
ENSG00000014914	MTMR11	-3.15927284974467	172.337136825278	0.272253325791151	-6.09576590335353	1.08914703402198E-9	8.22519046781272E-9
ENSG00000015133	CCDC88C	4.11423907301636	241.208189192336	0.436763754877797	4.67214966127215	2.98063640611221E-6	1.32466772652936E-5
ENSG00000015475	BID	1.42903316989121	397.1034110051	0.145733877434961	3.5341089723965	4.09152350564405E-4	0.00118496889151974
ENSG00000015479	MATR3	-1.30364218538519	6467.7299282723	0.161762445034242	-2.36487488148648	0.018036163108006	0.0347585080641731
ENSG00000017260	ATP2C1	-1.0683383540015	1403.89840164629	0.107645174857044	-0.885953654932452	0.37564250147371	0.467095723199244
ENSG00000018189	RUFY3	1.12572559648101	209.041537879705	0.151410977553301	1.1284201844933	0.259142507350664	0.34419540725838
ENSG00000018408	WWTR1	-1.34341323504671	1510.3033954692	0.425656583186089	-1.00057925583624	0.317030263144366	0.406348231609844
ENSG00000018625	ATP1A2	-12.2149366247164	64.4295327268704	0.758643591230816	-4.75924994958062	1.94313685972233E-6	8.93466911122789E-6
ENSG00000019144	PHLDB1	-12.093977601126	2492.24244756844	0.274601969936671	-13.0961074600134	3.46581889624214E-39	1.95525992982062E-37
ENSG00000019485	PRDM11	-1.8547109678042	52.9663753824327	0.319879181873824	-2.78603432140743	0.00533572219290609	0.0118630281974725
ENSG00000019995	ZRANB1	1.03704424813856	805.181932700744	0.152408956775233	0.344319998242182	0.73060564631965	0.796992934208756
ENSG00000020256	ZFP64	-1.14824953359978	292.853541630393	0.18654259590996	-1.06911880681695	0.28501613827331	0.372238307438346
ENSG00000021355	SERPINB1	2.36708149793944	1247.99864055948	0.370698049502912	3.3534284309629	7.98170527684831E-4	0.00217211384791764
ENSG00000021574	SPAST	-1.43954418199354	389.831102372663	0.108924790703547	-4.82545860207328	1.39681477810122E-6	6.57183799826376E-6
ENSG00000021762	OSBPL5	-8.33986897585149	1549.78946397958	0.459214577976077	-6.66360534929875	2.67190357759645E-11	2.43267271195315E-10
